# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PNHWL0,33.02057930,-96.51713740,0.00000000,3.00000000,0.00000000
1.00000000,PNHWL0,33.02061576,-96.51713740,0.80010000,5.07500000,1.52400000
2.00000000,PNHWL0,33.02067792,-96.51713740,3.12420000,8.57500000,3.04800000
2.00000000,PCOLL0,33.02201573,-96.99357696,0.17145000,3.97500000,0.68580000
2.00000000,PNHWL1,33.02057930,-96.51713740,0.00000000,3.00000000,0.00000000
3.00000000,PNHWL0,33.02077156,-96.51713740,7.61861000,12.07500000,5.00000000
3.00000000,PCOLL0,33.02204370,-96.99352538,1.65735000,7.47500000,2.20980000
3.00000000,PNHWL1,33.02061576,-96.51713740,0.80010000,5.07500000,1.52400000
4.00000000,PNHWL0,33.02089662,-96.51713740,12.61861000,15.44248319,5.00000000
4.00000000,PCOLL0,33.02207803,-96.99343427,4.86861000,10.97500000,5.00000000
4.00000000,PNHWL1,33.02067792,-96.51713740,3.12420000,8.57500000,3.04800000
5.00000000,PNHWL0,33.02103552,-96.51713740,17.61861000,15.44618967,5.00000000
5.00000000,PCOLL0,33.02212526,-96.99330892,9.86861000,14.47500000,5.00000000
5.00000000,PNHWL1,33.02077156,-96.51713740,7.61861000,12.07500000,5.00000000
5.00000000,PCOLL1,33.02202416,-96.99356776,0.45720000,4.57500000,1.14300000
6.00000000,PNHWL0,33.02117445,-96.51713740,22.61861000,15.44989746,5.00000000
6.00000000,PCOLL0,33.02218178,-96.99315892,14.86861000,15.44415094,5.00000000
6.00000000,PNHWL1,33.02089662,-96.51713740,12.61861000,15.44248319,5.00000000
6.00000000,PCOLL1,33.02204947,-96.99350614,2.40030000,8.07500000,2.66700000
6.00000000,PI30L0,32.77174989,-96.83679052,0.25146000,4.17500000,0.83820000
6.00000000,PNHWL2,33.02059350,-96.51713740,0.17145000,3.97500000,0.68580000
7.00000000,PNHWL0,33.02131341,-96.51713740,27.61861000,15.45360655,5.00000000
7.00000000,PCOLL0,33.02223872,-96.99300781,19.86861000,15.44785801,5.00000000
7.00000000,PNHWL1,33.02103552,-96.51713740,17.61861000,15.44618967,5.00000000
7.00000000,PCOLL1,33.02208602,-96.99340916,6.36861000,11.57500000,5.00000000
7.00000000,PI30L0,32.77177305,-96.83684719,1.88976000,7.67500000,2.36220000
7.00000000,PNHWL2,33.02064577,-96.51713740,1.65735000,7.47500000,2.20980000
