# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PBUSL0,32.84906489,-96.56115236,0.00000000,3.00000000,0.00000000
1.00000000,PBUSL0,32.84910133,-96.56115375,0.23836000,5.07500000,0.23836723
1.00000000,PI30L0,32.77174844,-96.83678917,0.20955000,4.07500000,0.76200000
1.00000000,PH12R0,32.86871276,-96.71687037,0.00381000,3.17500000,0.07620000
2.00000000,PBUSL0,32.84916346,-96.56115611,0.47672000,8.57500000,0.23836723
2.00000000,PI30L0,32.77177318,-96.83684365,1.77165000,7.57500000,2.28600000
2.00000000,PH12R0,32.86874783,-96.71683915,0.88011000,6.67500000,1.60020000
2.00000000,PNHWL0,33.02059530,-96.51713740,0.20955000,4.07500000,0.76200000
3.00000000,PBUSL0,32.84925706,-96.56115966,0.71508000,12.07500000,0.23836723
3.00000000,PI30L0,32.77177581,-96.83694411,5.11861000,11.07500000,5.00000000
3.00000000,PH12R0,32.86877067,-96.71675313,3.28041000,10.17500000,3.12420000
3.00000000,PNHWL0,33.02064847,-96.51713740,1.77165000,7.57500000,2.28600000
3.00000000,PBUSR0,32.98688860,-96.93857082,0.29718000,4.27500000,0.91440000
3.00000000,PNHWL1,33.02058675,-96.51713740,0.05715000,3.57500000,0.38100000
3.00000000,PI30R0,32.89472901,-96.45892719,0.03810000,3.47500000,0.30480000
4.00000000,PBUSL0,32.84938211,-96.56116442,0.95344000,15.57500000,0.23836723
4.00000000,PI30L0,32.77177546,-96.83708221,10.11861000,14.57500000,5.00000000
4.00000000,PH12R0,32.86875919,-96.71662590,7.86861000,13.67500000,5.00000000
4.00000000,PNHWL0,33.02073312,-96.51713740,5.11861000,11.07500000,5.00000000
4.00000000,PBUSR0,32.98691010,-96.93851189,2.01168000,7.77500000,2.43840000
4.00000000,PNHWL1,33.02063543,-96.51713740,1.23825000,7.07500000,1.90500000
4.00000000,PI30R0,32.89476154,-96.45896685,1.14300000,6.97500000,1.82880000
5.00000000,PBUSL0,32.84953689,-96.56117030,1.19180000,18.00000000,0.23836723
5.00000000,PI30L0,32.77177503,-96.83724646,15.11861000,15.44433627,5.00000000
5.00000000,PH12R0,32.86870483,-96.71647902,12.86861000,15.44266848,5.00000000
5.00000000,PNHWL0,33.02084924,-96.51713740,10.11861000,14.57500000,5.00000000
5.00000000,PBUSR0,32.98689924,-96.93841048,5.61861000,11.27500000,5.00000000
5.00000000,PNHWL1,33.02071558,-96.51713740,3.94335000,10.57500000,3.42900000
5.00000000,PI30R0,32.89477535,-96.45905888,3.77190000,10.47500000,3.35280000
5.00000000,PCENR0,32.76813163,-96.78230350,1.04631600,4.77500000,1.23096552
5.00000000,PCENL0,33.17375703,-96.64012259,0.13716000,3.87500000,0.60960000
5.00000000,PNHWL2,33.02059004,-96.51713740,0.10668000,3.77500000,0.53340000
6.00000000,PBUSL0,32.84969869,-96.56117645,1.43016000,18.00000000,0.23836723
6.00000000,PI30L0,32.77177460,-96.83741167,20.11861000,15.44804340,5.00000000
6.00000000,PH12R0,32.86861664,-96.71635195,17.86861000,15.44637503,5.00000000
