# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PBUSR0,32.98687099,-96.93858034,0.00000000,3.00000000,0.00000000
1.00000000,PBUSR0,32.98689851,-96.93855488,0.80010000,5.07500000,1.52400000
1.00000000,PTWYR0,32.77837246,-96.80584125,0.15930900,3.97500000,0.35402222
2.00000000,PBUSR0,32.98690472,-96.93848229,3.12420000,8.57500000,3.04800000
2.00000000,PTWYR0,32.77842473,-96.80584137,0.51332900,7.47500000,0.35402222
2.00000000,PCOLR0,33.17380633,-96.64031295,0.11849600,4.67500000,0.14812095
2.00000000,PCOLL0,33.02201125,-96.99357990,0.08001000,3.67500000,0.45720000
3.00000000,PBUSR0,32.98687353,-96.93837734,7.61861000,12.07500000,5.00000000
3.00000000,PTWYR0,32.77850848,-96.80584156,0.86734900,10.97500000,0.35402222
3.00000000,PCOLR0,33.17382058,-96.64037957,0.26661600,8.17500000,0.14812095
3.00000000,PCOLL0,33.02204171,-96.99353498,1.33731000,7.17500000,1.98120000
4.00000000,PBUSR0,32.98682540,-96.93823973,12.61861000,15.44248319,5.00000000
4.00000000,PTWYR0,32.77862371,-96.80584182,1.22136900,14.47500000,0.35402222
4.00000000,PCOLR0,33.17379748,-96.64048272,0.41473600,11.67500000,0.14812095
4.00000000,PCOLL0,33.02207493,-96.99344681,4.11861000,10.67500000,3.50520000
4.00000000,PI30L0,32.77175789,-96.83680110,0.58293000,4.77500000,1.29540000
4.00000000,PTWYL0,33.09719931,-96.82957174,0.05715000,3.57500000,0.38100000
5.00000000,PBUSR0,32.98677194,-96.93808690,17.61861000,15.44618967,5.00000000
5.00000000,PTWYR0,32.77877041,-96.80584215,1.57538900,17.97500000,0.35402222
5.00000000,PCOLR0,33.17373238,-96.64060517,0.56285600,15.17500000,0.14812095
5.00000000,PCOLL0,33.02212106,-96.99332440,9.11861000,14.17500000,5.00000000
5.00000000,PI30L0,32.77177041,-96.83686909,2.67843000,8.27500000,2.81940000
5.00000000,PTWYL0,33.09723077,-96.82952931,1.23825000,7.07500000,1.90500000
6.00000000,PBUSR0,32.98671847,-96.93793403,22.61861000,15.44989746,5.00000000
6.00000000,PTWYR0,32.77893228,-96.80584251,1.92940900,18.00000000,0.35402222
6.00000000,PCOLR0,33.17364746,-96.64075615,0.71097600,18.00000000,0.14812095
6.00000000,PCOLL0,33.02217726,-96.99317526,14.11861000,15.44359500,5.00000000
6.00000000,PI30L0,32.77177014,-96.83697725,6.86861000,11.77500000,5.00000000
6.00000000,PTWYL0,33.09724153,-96.82943540,3.94335000,10.57500000,3.42900000
6.00000000,PTWYR1,32.77839026,-96.80584129,0.31861800,4.87500000,0.35402222
7.00000000,PBUSR0,32.98666498,-96.93778113,27.61861000,15.45360655,5.00000000
7.00000000,PTWYR0,32.77909416,-96.80584288,2.28342900,18.00000000,0.35402222
7.00000000,PCOLR0,33.17355716,-96.64091666,0.85909600,18.00000000,0.14812095
7.00000000,PCOLL0,33.02223419,-96.99302415,19.11861000,15.44730187,5.00000000
7.00000000,PI30L0,32.77176978,-96.83712284,11.86861000,15.27500000,5.00000000
7.00000000,PTWYL0,33.09721276,-96.82930732,8.86861000,14.07500000,5.00000000
7.00000000,PTWYR1,32.77845063,-96.80584143,0.67263800,8.37500000,0.35402222
8.00000000,PBUSR0,32.98661148,-96.93762818,32.61861000,15.45731695,5.00000000
8.00000000,PTWYR0,32.77925604,-96.80584324,2.63744900,18.00000000,0.35402222
8.00000000,PCOLR0,33.17346686,-96.64107718,1.00721600,18.00000000,0.14812095
8.00000000,PCOLL0,33.02229114,-96.99287300,24.11861000,15.45101005,5.00000000
8.00000000,PI30L0,32.77176936,-96.83728802,16.86861000,15.44563362,5.00000000
8.00000000,PTWYL0,33.09714013,-96.82916959,13.86861000,15.44340969,5.00000000
8.00000000,PTWYR1,32.77854247,-96.80584163,1.02665800,11.87500000,0.35402222
8.00000000,PH12R0,32.86872161,-96.71686712,0.10668000,3.77500000,0.53340000
8.00000000,PTWYL1,33.09719931,-96.82957174,0.05715000,3.57500000,0.38100000
9.00000000,PBUSR0,32.98655797,-96.93747520,37.61861000,15.46102866,5.00000000
9.00000000,PTWYR0,32.77941792,-96.80584360,2.99146900,18.00000000,0.35402222
9.00000000,PCOLR0,33.17337657,-96.64123770,1.15533600,18.00000000,0.14812095
9.00000000,PCOLL0,33.02234811,-96.99272182,29.11861000,15.45471953,5.00000000
9.00000000,PI30L0,32.77176895,-96.83745324,21.86861000,15.44934121,5.00000000
9.00000000,PTWYL0,33.09703724,-96.82905900,18.86861000,15.44711649,5.00000000
9.00000000,PTWYR1,32.77866579,-96.80584191,1.38067800,15.37500000,0.35402222
9.00000000,PH12R0,32.86875065,-96.71681966,1.44018000,7.27500000,2.05740000
9.00000000,PTWYL1,33.09723077,-96.82952931,1.23825000,7.07500000,1.90500000
9.00000000,PI35R0,32.80661041,-96.82363484,0.14071400,4.97500000,0.14812095
9.00000000,PCENR0,32.76812213,-96.78229935,0.73857600,4.27500000,1.23096552
10.00000000,PBUSR0,32.98650445,-96.93732219,42.61861000,15.46474168,5.00000000
10.00000000,PTWYR0,32.77957980,-96.80584397,3.34548900,18.00000000,0.35402222
10.00000000,PCOLR0,33.17328627,-96.64139821,1.30345600,18.00000000,0.14812095
10.00000000,PCOLL0,33.02240509,-96.99257060,34.11861000,15.45843033,5.00000000
10.00000000,PI30L0,32.77176854,-96.83761850,26.86861000,15.45305010,5.00000000
10.00000000,PTWYL0,33.09691289,-96.82898620,23.86861000,15.45082461,5.00000000
10.00000000,PTWYR1,32.77881941,-96.80584226,1.73469800,18.00000000,0.35402222
10.00000000,PH12R0,32.86875525,-96.71672312,4.36861000,10.77500000,5.00000000
10.00000000,PTWYL1,33.09724153,-96.82943540,3.94335000,10.57500000,3.42900000
10.00000000,PI35R0,32.80663738,-96.82370029,0.28883400,8.47500000,0.14812095
10.00000000,PCENR0,32.76817373,-96.78232190,1.96953600,7.77500000,1.23096552
11.00000000,PBUSR0,32.98645091,-96.93716914,47.61861000,15.46845601,5.00000000
11.00000000,PTWYR0,32.77974167,-96.80584433,3.69950900,18.00000000,0.35402222
11.00000000,PCOLR0,33.17319597,-96.64155873,1.45157600,18.00000000,0.14812095
11.00000000,PCOLL0,33.02246208,-96.99241935,39.11861000,15.46214243,5.00000000
11.00000000,PI30L0,32.77176812,-96.83778380,31.86861000,15.45676031,5.00000000
11.00000000,PTWYL0,33.09677658,-96.82895676,28.86861000,15.45453403,5.00000000
11.00000000,PTWYR1,32.77898129,-96.80584262,2.08871800,18.00000000,0.35402222
11.00000000,PH12R0,32.86871825,-96.71659614,9.36861000,14.27500000,5.00000000
11.00000000,PTWYL1,33.09721276,-96.82930732,8.86861000,14.07500000,5.00000000
11.00000000,PI35R0,32.80667809,-96.82379943,0.43695400,11.97500000,0.14812095
11.00000000,PCENR0,32.76825487,-96.78235737,3.20049600,11.27500000,1.23096552
12.00000000,PBUSR0,32.98639736,-96.93701605,52.61861000,15.47217165,5.00000000
12.00000000,PTWYR0,32.77990355,-96.80584470,4.05352900,18.00000000,0.35402222
12.00000000,PCOLR0,33.17310568,-96.64171924,1.59969600,18.00000000,0.14812095
12.00000000,PCOLL0,33.02251909,-96.99226806,44.11861000,15.46585584,5.00000000
12.00000000,PI30L0,32.77176770,-96.83794914,36.86861000,15.46047182,5.00000000
12.00000000,PTWYL0,33.09663760,-96.82895401,33.86861000,15.45824476,5.00000000
12.00000000,PTWYR1,32.77914316,-96.80584299,2.44273800,18.00000000,0.35402222
12.00000000,PH12R0,32.86863756,-96.71646440,14.36861000,15.44378031,5.00000000
12.00000000,PTWYL1,33.09714013,-96.82916959,13.86861000,15.44340969,5.00000000
12.00000000,PI35R0,32.80673263,-96.82393221,0.58507400,15.47500000,0.14812095
12.00000000,PCENR0,32.76836555,-96.78240575,4.43145600,14.77500000,1.23096552
12.00000000,PTWYL2,33.09719931,-96.82957174,0.05715000,3.57500000,0.38100000
13.00000000,PBUSR0,32.98634380,-96.93686293,57.61861000,15.47588860,5.00000000
13.00000000,PTWYR0,32.78006543,-96.80584506,4.40754900,18.00000000,0.35402222
