# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PI30L0,32.77173371,-96.83678249,0.00000000,3.00000000,0.00000000
1.00000000,PI30L0,32.77176123,-96.83680788,0.80010000,5.07500000,1.52400000
1.00000000,P635R0,32.91266729,-96.90611031,0.03810000,3.47500000,0.30480000
2.00000000,PI30L0,32.77176920,-96.83688042,3.12420000,8.57500000,3.04800000
2.00000000,P635R0,32.91269982,-96.90607064,1.14300000,6.97500000,1.82880000
2.00000000,PCOLR0,33.17380633,-96.64031295,0.11849600,4.67500000,0.14812095
3.00000000,PI30L0,32.77176892,-96.83699179,7.61861000,12.07500000,5.00000000
3.00000000,P635R0,32.91271363,-96.90597859,3.77190000,10.47500000,3.35280000
3.00000000,PCOLR0,33.17382058,-96.64037957,0.26661600,8.17500000,0.14812095
4.00000000,PI30L0,32.77176855,-96.83714052,12.61861000,15.44248319,5.00000000
4.00000000,P635R0,32.91268908,-96.90585065,8.61861000,13.97500000,5.00000000
4.00000000,PCOLR0,33.17379748,-96.64048272,0.41473600,11.67500000,0.14812095
4.00000000,PBUSR0,32.98687384,-96.93857999,0.01143000,3.27500000,0.15240000
5.00000000,PI30L0,32.77176814,-96.83730571,17.61861000,15.44618967,5.00000000
5.00000000,P635R0,32.91263175,-96.90570319,13.61861000,15.44322438,5.00000000
5.00000000,PCOLR0,33.17373238,-96.64060517,0.56285600,15.17500000,0.14812095
5.00000000,PBUSR0,32.98690817,-96.93854584,0.96393000,6.77500000,1.67640000
5.00000000,PCOLL0,33.02202284,-96.99356959,0.40005000,4.47500000,1.06680000
6.00000000,PI30L0,32.77176773,-96.83747093,22.61861000,15.44989746,5.00000000
6.00000000,P635R0,32.91257274,-96.90555341,18.61861000,15.44693112,5.00000000
6.00000000,PCOLR0,33.17364746,-96.64075615,0.71097600,18.00000000,0.14812095
6.00000000,PBUSR0,32.98692804,-96.93845754,3.44043000,10.27500000,3.20040000
6.00000000,PCOLL0,33.02204838,-96.99350939,2.26695000,7.97500000,2.59080000
7.00000000,PI30L0,32.77176732,-96.83763620,27.61861000,15.45360655,5.00000000
7.00000000,P635R0,32.91251372,-96.90540359,23.61861000,15.45063917,5.00000000
7.00000000,PCOLR0,33.17355716,-96.64091666,0.85909600,18.00000000,0.14812095
7.00000000,PBUSR0,32.98691213,-96.93832974,8.11861000,13.77500000,5.00000000
7.00000000,PCOLL0,33.02208456,-96.99341339,6.11861000,11.47500000,5.00000000
7.00000000,PI30L1,32.77173801,-96.83678320,0.02286000,3.37500000,0.22860000
7.00000000,PCENR0,32.76810764,-96.78229323,0.18464400,3.37500000,1.23096552
8.00000000,PI30L0,32.77176690,-96.83780151,32.61861000,15.45731695,5.00000000
8.00000000,P635R0,32.91245468,-96.90525373,28.61861000,15.45434853,5.00000000
8.00000000,PCOLR0,33.17346686,-96.64107718,1.00721600,18.00000000,0.14812095
8.00000000,PBUSR0,32.98686145,-96.93817976,13.11861000,15.44285378,5.00000000
8.00000000,PCOLL0,33.02213363,-96.99328315,11.11861000,14.97500000,5.00000000
8.00000000,PI30L1,32.77177150,-96.83682007,1.05156000,6.87500000,1.75260000
8.00000000,PCENR0,32.76815170,-96.78231223,1.41560400,6.87500000,1.23096552
9.00000000,PI30L0,32.77176649,-96.83796685,37.61861000,15.46102866,5.00000000
9.00000000,P635R0,32.91239562,-96.90510384,33.61861000,15.45805919,5.00000000
9.00000000,PCOLR0,33.17337657,-96.64123770,1.15533600,18.00000000,0.14812095
9.00000000,PBUSR0,32.98680797,-96.93802693,18.11861000,15.44656039,5.00000000
9.00000000,PCOLL0,33.02219049,-96.99313226,16.11861000,15.44507759,5.00000000
9.00000000,PI30L1,32.77178835,-96.83691014,3.60426000,10.37500000,3.27660000
9.00000000,PCENR0,32.76822525,-96.78234438,2.64656400,10.37500000,1.23096552
9.00000000,PH12R0,32.86871419,-96.71687014,0.01143000,3.27500000,0.15240000
10.00000000,PI30L0,32.77176608,-96.83813224,42.61861000,15.46474168,5.00000000
10.00000000,P635R0,32.91233655,-96.90495392,38.61861000,15.46177116,5.00000000
10.00000000,PCOLR0,33.17328627,-96.64139821,1.30345600,18.00000000,0.14812095
10.00000000,PBUSR0,32.98675448,-96.93787407,23.11861000,15.45026831,5.00000000
10.00000000,PCOLL0,33.02224743,-96.99298114,21.11861000,15.44878498,5.00000000
10.00000000,PI30L1,32.77178799,-96.83704076,8.36861000,13.87500000,5.00000000
10.00000000,PCENR0,32.76832833,-96.78238944,3.87752400,13.87500000,1.23096552
10.00000000,PH12R0,32.86874852,-96.71683604,0.96393000,6.77500000,1.67640000
11.00000000,PI30L0,32.77176566,-96.83829766,47.61861000,15.46845601,5.00000000
11.00000000,P635R0,32.91227747,-96.90480395,43.61861000,15.46548444,5.00000000
11.00000000,PCOLR0,33.17319597,-96.64155873,1.45157600,18.00000000,0.14812095
11.00000000,PBUSR0,32.98670097,-96.93772117,28.11861000,15.45397753,5.00000000
11.00000000,PCOLL0,33.02230439,-96.99282998,26.11861000,15.45249369,5.00000000
11.00000000,PI30L1,32.77178755,-96.83720259,13.36861000,15.44303908,5.00000000
