# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PBUSR0,32.98687099,-96.93858034,0.00000000,3.00000000,0.00000000
1.00000000,PBUSR0,32.98689851,-96.93855488,0.80010000,5.07500000,1.52400000
2.00000000,PBUSR0,32.98690472,-96.93848229,3.12420000,8.57500000,3.04800000
2.00000000,PCOLL0,33.02202783,-96.99356160,0.65151000,4.87500000,1.37160000
2.00000000,PBUSL0,32.84908461,-96.56115311,0.14301600,4.27500000,0.23836723
2.00000000,PI30L0,32.77173949,-96.83678368,0.03810000,3.47500000,0.30480000
3.00000000,PBUSR0,32.98687353,-96.93837734,7.61861000,12.07500000,5.00000000
3.00000000,PCOLL0,33.02205301,-96.99349619,2.82321000,8.37500000,2.89560000
3.00000000,PBUSL0,32.84913955,-96.56115520,0.38137600,7.77500000,0.23836723
3.00000000,PI30L0,32.77177202,-96.83682329,1.14300000,6.97500000,1.82880000
3.00000000,PCOLL1,33.02202284,-96.99356959,0.40005000,4.47500000,1.06680000
4.00000000,PBUSR0,32.98682540,-96.93823973,12.61861000,15.44248319,5.00000000
4.00000000,PCOLL0,33.02209066,-96.99339628,7.11861000,11.87500000,5.00000000
4.00000000,PBUSL0,32.84922596,-96.56115848,0.61973600,11.27500000,0.23836723
4.00000000,PI30L0,32.77178594,-96.83691519,3.77190000,10.47500000,3.35280000
4.00000000,PCOLL1,33.02204838,-96.99350939,2.26695000,7.97500000,2.59080000
4.00000000,PI35L0,33.18706448,-97.12694927,0.45720000,4.57500000,1.14300000
5.00000000,PBUSR0,32.98677194,-96.93808690,17.61861000,15.44618967,5.00000000
5.00000000,PCOLL0,33.02214121,-96.99326212,12.11861000,15.37500000,5.00000000
5.00000000,PBUSL0,32.84934382,-96.56116296,0.85809600,14.77500000,0.23836723
5.00000000,PI30L0,32.77178558,-96.83704688,8.61861000,13.97500000,5.00000000
5.00000000,PCOLL1,33.02208456,-96.99341339,6.11861000,11.47500000,5.00000000
5.00000000,PI35L0,33.18708063,-97.12688440,2.40030000,8.07500000,2.66700000
6.00000000,PBUSR0,32.98671847,-96.93793403,22.61861000,15.44989746,5.00000000
6.00000000,PCOLL0,33.02219814,-96.99311103,17.11861000,15.44581896,5.00000000
6.00000000,PBUSL0,32.84949297,-96.56116863,1.09645600,18.00000000,0.23836723
6.00000000,PI30L0,32.77178513,-96.83720913,13.61861000,15.44322438,5.00000000
6.00000000,PCOLL1,33.02213363,-96.99328315,11.11861000,14.97500000,5.00000000
6.00000000,PI35L0,33.18706057,-97.12678144,6.36861000,11.57500000,5.00000000
6.00000000,PBUSR1,32.98688717,-96.93857229,0.25146000,4.17500000,0.83820000
7.00000000,PBUSR0,32.98666498,-96.93778113,27.61861000,15.45360655,5.00000000
7.00000000,PCOLL0,33.02225509,-96.99295990,22.11861000,15.44952662,5.00000000
7.00000000,PBUSL0,32.84965477,-96.56117478,1.33481600,18.00000000,0.23836723
7.00000000,PI30L0,32.77178468,-96.83737433,18.61861000,15.44693112,5.00000000
7.00000000,PCOLL1,33.02219049,-96.99313226,16.11861000,15.44507759,5.00000000
7.00000000,PI35L0,33.18699345,-97.12666241,11.36861000,15.07500000,5.00000000
7.00000000,PBUSR1,32.98691033,-96.93851548,1.88976000,7.67500000,2.36220000
8.00000000,PBUSR0,32.98661148,-96.93762818,32.61861000,15.45731695,5.00000000
8.00000000,PCOLL0,33.02231205,-96.99280873,27.11861000,15.45323558,5.00000000
8.00000000,PBUSL0,32.84981656,-96.56118093,1.57317600,18.00000000,0.23836723
8.00000000,PI30L0,32.77178423,-96.83753956,23.61861000,15.45063917,5.00000000
8.00000000,PCOLL1,33.02224743,-96.99298114,21.11861000,15.44878498,5.00000000
8.00000000,PI35L0,33.18688707,-97.12655672,16.36861000,15.44526293,5.00000000
8.00000000,PBUSR1,32.98690256,-96.93841475,5.36861000,11.17500000,5.00000000
8.00000000,PBUSL1,32.84908272,-96.56115304,0.13109800,4.17500000,0.23836723
9.00000000,PBUSR0,32.98655797,-96.93747520,37.61861000,15.46102866,5.00000000
9.00000000,PCOLL0,33.02236903,-96.99265753,32.11861000,15.45694585,5.00000000
9.00000000,PBUSL0,32.84997836,-96.56118708,1.81153600,18.00000000,0.23836723
9.00000000,PI30L0,32.77178378,-96.83770483,28.61861000,15.45434853,5.00000000
9.00000000,PCOLL1,33.02230439,-96.99282998,26.11861000,15.45249369,5.00000000
9.00000000,PI35L0,33.18676961,-97.12646809,21.36861000,15.44897039,5.00000000
9.00000000,PBUSR1,32.98685900,-96.93828532,10.36861000,14.67500000,5.00000000
9.00000000,PBUSL1,32.84913677,-96.56115509,0.36945800,7.67500000,0.23836723
9.00000000,PNHWL0,33.02060703,-96.51713740,0.51816000,4.67500000,1.21920000
9.00000000,PCOLR0,33.17380505,-96.64031100,0.11109000,4.57500000,0.14812095
10.00000000,PBUSR0,32.98650445,-96.93732219,42.61861000,15.46474168,5.00000000
10.00000000,PCOLL0,33.02242601,-96.99250629,37.11861000,15.46065743,5.00000000
10.00000000,PBUSL0,32.85014016,-96.56119323,2.04989600,18.00000000,0.23836723
10.00000000,PI30L0,32.77178333,-96.83787015,33.61861000,15.45805919,5.00000000
10.00000000,PCOLL1,33.02236136,-96.99267878,31.11861000,15.45620369,5.00000000
10.00000000,PI35L0,33.18665212,-97.12637943,26.36861000,15.45267915,5.00000000
10.00000000,PBUSR1,32.98680577,-96.93813316,15.36861000,15.44452159,5.00000000
10.00000000,PBUSL1,32.84922227,-96.56115834,0.60781800,11.17500000,0.23836723
10.00000000,PNHWL0,33.02066560,-96.51713740,2.53746000,8.17500000,2.74320000
10.00000000,PCOLR0,33.17382120,-96.64037587,0.25921000,8.07500000,0.14812095
11.00000000,PBUSR0,32.98645091,-96.93716914,47.61861000,15.46845601,5.00000000
11.00000000,PCOLL0,33.02248301,-96.99235501,42.11861000,15.46437032,5.00000000
11.00000000,PBUSL0,32.85030195,-96.56119938,2.28825600,18.00000000,0.23836723
11.00000000,PI30L0,32.77178287,-96.83803550,38.61861000,15.46177116,5.00000000
11.00000000,PCOLL1,33.02241835,-96.99252755,36.11861000,15.45991501,5.00000000
11.00000000,PI35L0,33.18653460,-97.12629076,31.36861000,15.45638923,5.00000000
11.00000000,PBUSR1,32.98675229,-96.93798031,20.36861000,15.44822879,5.00000000
11.00000000,PBUSL1,32.84933923,-96.56116279,0.84617800,14.67500000,0.23836723
11.00000000,PNHWL0,33.02075565,-96.51713740,6.61861000,11.67500000,5.00000000
11.00000000,PCOLR0,33.17380114,-96.64047881,0.40733000,11.57500000,0.14812095
11.00000000,PI35R0,32.80660430,-96.82362461,0.10368400,4.47500000,0.14812095
12.00000000,PBUSR0,32.98639736,-96.93701605,52.61861000,15.47217165,5.00000000
12.00000000,PCOLL0,33.02254003,-96.99220370,47.11861000,15.46808452,5.00000000
12.00000000,PBUSL0,32.85046375,-96.56120553,2.52661600,18.00000000,0.23836723
12.00000000,PI30L0,32.77178242,-96.83820089,43.61861000,15.46548444,5.00000000
12.00000000,PCOLL1,33.02247534,-96.99237628,41.11861000,15.46362764,5.00000000
12.00000000,PI35L0,33.18641705,-97.12620207,36.36861000,15.46010061,5.00000000
12.00000000,PBUSR1,32.98669881,-96.93782742,25.36861000,15.45193730,5.00000000
12.00000000,PBUSL1,32.84948758,-96.56116843,1.08453800,18.00000000,0.23836723
12.00000000,PNHWL0,33.02087717,-96.51713740,11.61861000,15.17500000,5.00000000
12.00000000,PCOLR0,33.17373788,-96.64060128,0.55545000,15.07500000,0.14812095
12.00000000,PI35R0,32.80663100,-96.82368402,0.25180400,7.97500000,0.14812095
12.00000000,PH12R0,32.86871861,-96.71686870,0.05715000,3.57500000,0.38100000
12.00000000,P635R0,32.91266151,-96.90611150,0.00000000,3.00000000,0.00000000
13.00000000,PBUSR0,32.98634380,-96.93686293,57.61861000,15.47588860,5.00000000
13.00000000,PCOLL0,33.02259706,-96.99205235,52.11861000,15.47180003,5.00000000
13.00000000,PBUSL0,32.85062554,-96.56121168,2.76497600,18.00000000,0.23836723
13.00000000,PI30L0,32.77178197,-96.83836633,48.61861000,15.46919903,5.00000000
