# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PTWYL0,33.09719204,-96.82957354,0.00000000,3.00000000,0.00000000
1.00000000,PTWYL0,33.09721956,-96.82954805,0.80010000,5.07500000,1.52400000
1.00000000,PH12L0,32.78786823,-96.69015789,0.52161000,4.57500000,0.69548575
2.00000000,PTWYL0,33.09722577,-96.82947536,3.12420000,8.57500000,3.04800000
2.00000000,PH12L0,32.78792575,-96.69015300,1.21709000,8.07500000,0.69548575
2.00000000,PCENL0,33.17375403,-96.64012075,0.08001000,3.67500000,0.45720000
3.00000000,PTWYL0,33.09719069,-96.82937255,7.61861000,12.07500000,5.00000000
3.00000000,PH12L0,32.78801467,-96.69014544,1.91257000,11.57500000,0.69548575
3.00000000,PCENL0,33.17378433,-96.64016583,1.33731000,7.17500000,1.98120000
3.00000000,PCOLR0,33.17380373,-96.64030917,0.10368400,4.47500000,0.14812095
4.00000000,PTWYL0,33.09710705,-96.82926235,12.61861000,15.44248319,5.00000000
4.00000000,PH12L0,32.78813499,-96.69013522,2.60805000,15.07500000,0.69548575
4.00000000,PCENL0,33.17379202,-96.64026134,4.11861000,10.67500000,3.50520000
4.00000000,PCOLR0,33.17382173,-96.64037219,0.25180400,7.97500000,0.14812095
5.00000000,PTWYL0,33.09698939,-96.82917525,17.61861000,15.44618967,5.00000000
5.00000000,PH12L0,32.78828614,-96.69012238,3.30353000,18.00000000,0.69548575
5.00000000,PCENL0,33.17375909,-96.64038923,9.11861000,14.17500000,5.00000000
5.00000000,PCOLR0,33.17380472,-96.64047481,0.39992400,11.47500000,0.14812095
6.00000000,PTWYL0,33.09685622,-96.82912989,22.61861000,15.44989746,5.00000000
6.00000000,PH12L0,32.78844760,-96.69010866,3.99901000,18.00000000,0.69548575
6.00000000,PCENL0,33.17368235,-96.64052431,14.11861000,15.44359500,5.00000000
6.00000000,PCOLR0,33.17374362,-96.64059746,0.54804400,14.97500000,0.14812095
7.00000000,PTWYL0,33.09671749,-96.82912268,27.61861000,15.45360655,5.00000000
