# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,P635R0,32.91266151,-96.90611150,0.00000000,3.00000000,0.00000000
1.00000000,P635R0,32.91268903,-96.90608607,0.80010000,5.07500000,1.52400000
1.00000000,PI35R0,32.80659719,-96.82361725,0.06665400,3.97500000,0.14812095
1.00000000,PI30R0,32.89472323,-96.45892600,0.00000000,3.00000000,0.00000000
2.00000000,P635R0,32.91269524,-96.90601353,3.12420000,8.57500000,3.04800000
2.00000000,PI35R0,32.80662576,-96.82366838,0.21477400,7.47500000,0.14812095
2.00000000,PI30R0,32.89475075,-96.45895143,0.80010000,5.07500000,1.52400000
3.00000000,P635R0,32.91266237,-96.90590955,7.61861000,12.07500000,5.00000000
3.00000000,PI35R0,32.80666252,-96.82375791,0.36289400,10.97500000,0.14812095
3.00000000,PI30R0,32.89475696,-96.45902395,3.12420000,8.57500000,3.04800000
3.00000000,PNHWL0,33.02058073,-96.51713740,0.00381000,3.17500000,0.07620000
4.00000000,P635R0,32.91260926,-96.90577469,12.61861000,15.44248319,5.00000000
4.00000000,PI35R0,32.80671311,-96.82388108,0.51101400,14.47500000,0.14812095
4.00000000,PI30R0,32.89472718,-96.45912946,7.61861000,12.07500000,5.00000000
4.00000000,PNHWL0,33.02062581,-96.51713740,0.88011000,6.67500000,1.60020000
5.00000000,P635R0,32.91255027,-96.90562490,17.61861000,15.44618967,5.00000000
5.00000000,PI35R0,32.80677751,-96.82403790,0.65913400,17.97500000,0.14812095
5.00000000,PI30R0,32.89468249,-96.45926856,12.61861000,15.44248319,5.00000000
5.00000000,PNHWL0,33.02070236,-96.51713740,3.28041000,10.17500000,3.12420000
5.00000000,PI30L0,32.77175789,-96.83680110,0.58293000,4.77500000,1.29540000
6.00000000,P635R0,32.91249127,-96.90547507,22.61861000,15.44989746,5.00000000
6.00000000,PI35R0,32.80684857,-96.82421095,0.80725400,18.00000000,0.14812095
6.00000000,PI30R0,32.89463286,-96.45942306,17.61861000,15.44618967,5.00000000
6.00000000,PNHWL0,33.02081039,-96.51713740,7.86861000,13.67500000,5.00000000
6.00000000,PI30L0,32.77177041,-96.83686909,2.67843000,8.27500000,2.81940000
7.00000000,P635R0,32.91243226,-96.90532521,27.61861000,15.45360655,5.00000000
7.00000000,PI35R0,32.80691964,-96.82438400,0.95537400,18.00000000,0.14812095
7.00000000,PI30R0,32.89458321,-96.45957759,22.61861000,15.44989746,5.00000000
7.00000000,PNHWL0,33.02094565,-96.51713740,12.86861000,15.44266848,5.00000000
7.00000000,PI30L0,32.77177014,-96.83697725,6.86861000,11.77500000,5.00000000
8.00000000,P635R0,32.91237323,-96.90517532,32.61861000,15.45731695,5.00000000
8.00000000,PI35R0,32.80699070,-96.82455704,1.10349400,18.00000000,0.14812095
8.00000000,PI30R0,32.89453356,-96.45973216,27.61861000,15.45360655,5.00000000
8.00000000,PNHWL0,33.02108454,-96.51713740,17.86861000,15.44637503,5.00000000
8.00000000,PI30L0,32.77176978,-96.83712284,11.86861000,15.27500000,5.00000000
8.00000000,PCENR0,32.76810334,-96.78229252,0.00000000,3.00000000,0.00000000
9.00000000,P635R0,32.91231418,-96.90502539,37.61861000,15.46102866,5.00000000
9.00000000,PI35R0,32.80706176,-96.82473009,1.25161400,18.00000000,0.14812095
9.00000000,PI30R0,32.89448389,-96.45988676,32.61861000,15.45731695,5.00000000
9.00000000,PNHWL0,33.02122347,-96.51713740,22.86861000,15.45008288,5.00000000
9.00000000,PI30L0,32.77176936,-96.83728802,16.86861000,15.44563362,5.00000000
9.00000000,PCENR0,32.76813783,-96.78230621,1.23096000,5.07500000,1.23096552
10.00000000,P635R0,32.91225513,-96.90487542,42.61861000,15.46474168,5.00000000
10.00000000,PI35R0,32.80713283,-96.82490314,1.39973400,18.00000000,0.14812095
10.00000000,PI30R0,32.89443421,-96.46004141,37.61861000,15.46102866,5.00000000
10.00000000,PNHWL0,33.02136244,-96.51713740,27.86861000,15.45379204,5.00000000
10.00000000,PI30L0,32.77176895,-96.83745324,21.86861000,15.44934121,5.00000000
10.00000000,PCENR0,32.76819618,-96.78233172,2.46192000,8.57500000,1.23096552
10.00000000,PI30R1,32.89474619,-96.45894259,0.51816000,4.67500000,1.21920000
10.00000000,PBUSL0,32.84907234,-96.56115264,0.05959000,3.57500000,0.23836723
