# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PNHWR0,32.87094142,-96.81892784,0.00000000,3.00000000,0.00000000
1.00000000,PNHWR0,32.87097788,-96.81892784,0.80010000,5.07500000,1.52400000
1.00000000,PI35L0,33.18704565,-97.12696362,0.01143000,3.27500000,0.15240000
2.00000000,PNHWR0,32.87104004,-96.81892784,3.12420000,8.57500000,3.04800000
2.00000000,PI35L0,33.18707998,-97.12692939,0.96393000,6.77500000,1.67640000
3.00000000,PNHWR0,32.87113368,-96.81892784,7.61861000,12.07500000,5.00000000
3.00000000,PI35L0,33.18709985,-97.12684089,3.44043000,10.27500000,3.20040000
3.00000000,PCENR0,32.76812394,-96.78230014,0.80012400,4.37500000,1.23096552
3.00000000,PNHWL0,33.02059174,-96.51713740,0.13716000,3.87500000,0.60960000
3.00000000,PNHWL1,33.02058675,-96.51713740,0.05715000,3.57500000,0.38100000
4.00000000,PNHWR0,32.87125874,-96.81892784,12.61861000,15.44248319,5.00000000
4.00000000,PI35L0,33.18708394,-97.12671280,8.11861000,13.77500000,5.00000000
4.00000000,PCENR0,32.76817638,-96.78232307,2.03108400,7.87500000,1.23096552
4.00000000,PNHWL0,33.02064312,-96.51713740,1.54686000,7.37500000,2.13360000
4.00000000,PNHWL1,33.02063543,-96.51713740,1.23825000,7.07500000,1.90500000
4.00000000,PI30L0,32.77175132,-96.83679199,0.29718000,4.27500000,0.91440000
5.00000000,PNHWR0,32.87139764,-96.81892784,17.61861000,15.44618967,5.00000000
5.00000000,PI35L0,33.18702474,-97.12656752,13.11861000,15.44285378,5.00000000
5.00000000,PCENR0,32.76825837,-96.78235890,3.26204400,11.37500000,1.23096552
5.00000000,PNHWL0,33.02072597,-96.51713740,4.61861000,10.87500000,5.00000000
5.00000000,PNHWL1,33.02071558,-96.51713740,3.94335000,10.57500000,3.42900000
5.00000000,PI30L0,32.77177282,-96.83685077,2.01168000,7.77500000,2.43840000
5.00000000,PNHWL2,33.02060703,-96.51713740,0.51816000,4.67500000,1.21920000
6.00000000,PNHWR0,32.87153657,-96.81892784,22.61861000,15.44989746,5.00000000
6.00000000,PI35L0,33.18693253,-97.12644411,18.11861000,15.44656039,5.00000000
6.00000000,PCENR0,32.76836990,-96.78240765,4.49300400,14.87500000,1.23096552
6.00000000,PNHWL0,33.02084029,-96.51713740,9.61861000,14.37500000,5.00000000
6.00000000,PNHWL1,33.02082721,-96.51713740,8.86861000,14.07500000,5.00000000
6.00000000,PI30L0,32.77177368,-96.83695353,5.61861000,11.27500000,5.00000000
6.00000000,PNHWL2,33.02066560,-96.51713740,2.53746000,8.17500000,2.74320000
6.00000000,PCOLL0,33.02201275,-96.99357905,0.10668000,3.77500000,0.53340000
7.00000000,PNHWR0,32.87167553,-96.81892784,27.61861000,15.45360655,5.00000000
7.00000000,PI35L0,33.18681787,-97.12635066,23.11861000,15.45026831,5.00000000
7.00000000,PCENR0,32.76851072,-96.78246920,5.72396400,18.00000000,1.23096552
7.00000000,PNHWL0,33.02097795,-96.51713740,14.61861000,15.44396563,5.00000000
