# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PI30L0,32.77173371,-96.83678249,0.00000000,3.00000000,0.00000000
1.00000000,PI30L0,32.77176123,-96.83680788,0.80010000,5.07500000,1.52400000
2.00000000,PI30L0,32.77176920,-96.83688042,3.12420000,8.57500000,3.04800000
3.00000000,PI30L0,32.77176892,-96.83699179,7.61861000,12.07500000,5.00000000
4.00000000,PI30L0,32.77176855,-96.83714052,12.61861000,15.44248319,5.00000000
5.00000000,PI30L0,32.77176814,-96.83730571,17.61861000,15.44618967,5.00000000
6.00000000,PI30L0,32.77176773,-96.83747093,22.61861000,15.44989746,5.00000000
7.00000000,PI30L0,32.77176732,-96.83763620,27.61861000,15.45360655,5.00000000
8.00000000,PI30L0,32.77176690,-96.83780151,32.61861000,15.45731695,5.00000000
9.00000000,PI30L0,32.77176649,-96.83796685,37.61861000,15.46102866,5.00000000
9.00000000,PBUSL0,32.84908654,-96.56115318,0.15493400,4.37500000,0.23836723
10.00000000,PI30L0,32.77176608,-96.83813224,42.61861000,15.46474168,5.00000000
10.00000000,PBUSL0,32.84914238,-96.56115531,0.39329400,7.87500000,0.23836723
11.00000000,PI30L0,32.77176566,-96.83829766,47.61861000,15.46845601,5.00000000
11.00000000,PBUSL0,32.84922969,-96.56115862,0.63165400,11.37500000,0.23836723
11.00000000,PI30L1,32.77173656,-96.83678284,0.01143000,3.27500000,0.15240000
12.00000000,PI30L0,32.77176525,-96.83846313,52.61861000,15.47217165,5.00000000
12.00000000,PBUSL0,32.84934845,-96.56116314,0.87001400,14.87500000,0.23836723
12.00000000,PI30L1,32.77177089,-96.83681690,0.96393000,6.77500000,1.67640000
13.00000000,PI30L0,32.77176484,-96.83862863,57.61861000,15.47588860,5.00000000
13.00000000,PBUSL0,32.84949840,-96.56116884,1.10837400,18.00000000,0.23836723
13.00000000,PI30L1,32.77179076,-96.83690499,3.44043000,10.27500000,3.20040000
14.00000000,PI30L0,32.77176442,-96.83879417,62.61861000,15.47960686,5.00000000
14.00000000,PBUSL0,32.84966020,-96.56117499,1.34673400,18.00000000,0.23836723
14.00000000,PI30L1,32.77179067,-96.83703453,8.11861000,13.77500000,5.00000000
14.00000000,PNHWR0,32.87096115,-96.81892784,0.29718000,4.27500000,0.91440000
14.00000000,PI35R0,32.80658679,-96.82361215,0.01481200,3.27500000,0.14812095
15.00000000,PI30L0,32.77176401,-96.83895976,67.61861000,15.48332643,5.00000000
15.00000000,PBUSL0,32.84982199,-96.56118114,1.58509400,18.00000000,0.23836723
15.00000000,PI30L1,32.77179022,-96.83719588,13.11861000,15.44285378,5.00000000
15.00000000,PNHWR0,32.87101612,-96.81892784,2.01168000,7.77500000,2.43840000
15.00000000,PI35R0,32.80662112,-96.82364623,0.16293200,6.77500000,0.14812095
15.00000000,PH12R0,32.86871134,-96.71687049,0.00000000,3.00000000,0.00000000
16.00000000,PI30L0,32.77176359,-96.83912538,72.61861000,15.48704732,5.00000000
16.00000000,PBUSL0,32.84998379,-96.56118729,1.82345400,18.00000000,0.23836723
16.00000000,PI30L1,32.77178976,-96.83736107,18.11861000,15.44656039,5.00000000
16.00000000,PNHWR0,32.87110257,-96.81892784,5.61861000,11.27500000,5.00000000
16.00000000,PI35R0,32.80665550,-96.82372879,0.31105200,10.27500000,0.14812095
16.00000000,PH12R0,32.86873886,-96.71684507,0.80010000,5.07500000,1.52400000
16.00000000,PI35L1,33.18706815,-97.12694310,0.65151000,4.87500000,1.37160000
17.00000000,PI30L0,32.77176318,-96.83929104,77.61861000,15.49076952,5.00000000
17.00000000,PBUSL0,32.85014558,-96.56119344,2.06181400,18.00000000,0.23836723
17.00000000,PI30L1,32.77178929,-96.83752630,23.11861000,15.45026831,5.00000000
17.00000000,PNHWR0,32.87122049,-96.81892784,10.61861000,14.77500000,5.00000000
17.00000000,PI35R0,32.80670331,-96.82384524,0.45917200,13.77500000,0.14812095
17.00000000,PH12R0,32.86874507,-96.71677257,3.12420000,8.57500000,3.04800000
17.00000000,PI35L1,33.18707847,-97.12687322,2.82321000,8.37500000,2.89560000
18.00000000,PI30L0,32.77176276,-96.83945675,82.61861000,15.49449303,5.00000000
18.00000000,PBUSL0,32.85030738,-96.56119959,2.30017400,18.00000000,0.23836723
18.00000000,PI30L1,32.77178883,-96.83769157,28.11861000,15.45397753,5.00000000
18.00000000,PNHWR0,32.87135895,-96.81892784,15.61861000,15.44470692,5.00000000
18.00000000,PI35R0,32.80676493,-96.82399534,0.60729200,17.27500000,0.14812095
18.00000000,PH12R0,32.86870999,-96.71667002,7.61861000,12.07500000,5.00000000
18.00000000,PI35L1,33.18704934,-97.12676997,7.11861000,11.87500000,5.00000000
18.00000000,PBUSL1,32.84907733,-96.56115283,0.09534400,3.87500000,0.23836723
19.00000000,PI30L0,32.77176235,-96.83962249,87.61861000,15.49821786,5.00000000
19.00000000,PBUSL0,32.85046917,-96.56120574,2.53853400,18.00000000,0.23836723
19.00000000,PI30L1,32.77178837,-96.83785688,33.11861000,15.45768806,5.00000000
19.00000000,PNHWR0,32.87149786,-96.81892784,20.61861000,15.44841419,5.00000000
