# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,P635L0,32.79248353,-96.62999304,0.00000000,3.00000000,0.00000000
1.00000000,P635L0,32.79251959,-96.62999935,0.80010000,5.07500000,1.52400000
2.00000000,P635L0,32.79258106,-96.63001038,3.12420000,8.57500000,3.04800000
2.00000000,PBUSR0,32.98688126,-96.93857696,0.10668000,3.77500000,0.53340000
2.00000000,PBUSL0,32.84907077,-96.56115258,0.04767200,3.47500000,0.23836723
3.00000000,P635L0,32.79267366,-96.63002700,7.61861000,12.07500000,5.00000000
3.00000000,PBUSR0,32.98691030,-96.93852945,1.44018000,7.27500000,2.05740000
3.00000000,PBUSL0,32.84911852,-96.56115440,0.28603200,6.97500000,0.23836723
3.00000000,PNHWL0,33.02059004,-96.51713740,0.10668000,3.77500000,0.53340000
3.00000000,PTWYR0,32.77836261,-96.80584123,0.05310300,3.37500000,0.35402222
4.00000000,P635L0,32.79279732,-96.63004919,12.61861000,15.44248319,5.00000000
4.00000000,PBUSR0,32.98691490,-96.93843277,4.36861000,10.77500000,5.00000000
4.00000000,PBUSL0,32.84919773,-96.56115741,0.52439200,10.47500000,0.23836723
4.00000000,PNHWL0,33.02064051,-96.51713740,1.44018000,7.27500000,2.05740000
4.00000000,PTWYR0,32.77840949,-96.80584134,0.40712300,6.87500000,0.35402222
4.00000000,PNHWR0,32.87094429,-96.81892784,0.01143000,3.27500000,0.15240000
5.00000000,P635L0,32.79293466,-96.63007383,17.61861000,15.44618967,5.00000000
5.00000000,PBUSR0,32.98687952,-96.93830474,9.36861000,14.27500000,5.00000000
5.00000000,PBUSL0,32.84930840,-96.56116162,0.76275200,13.97500000,0.23836723
5.00000000,PNHWL0,33.02072246,-96.51713740,4.36861000,10.77500000,5.00000000
5.00000000,PTWYR0,32.77848784,-96.80584151,0.76114300,10.37500000,0.35402222
5.00000000,PNHWR0,32.87099026,-96.81892784,0.96393000,6.77500000,1.67640000
5.00000000,PI30R0,32.89473200,-96.45892852,0.08001000,3.67500000,0.45720000
6.00000000,P635L0,32.79307203,-96.63009848,22.61861000,15.44989746,5.00000000
6.00000000,PBUSR0,32.98682664,-96.93815358,14.36861000,15.44378031,5.00000000
6.00000000,PBUSL0,32.84945054,-96.56116702,1.00111200,17.47500000,0.23836723
6.00000000,PNHWL0,33.02083589,-96.51713740,9.36861000,14.27500000,5.00000000
6.00000000,PTWYR0,32.77859767,-96.80584176,1.11516300,13.87500000,0.35402222
6.00000000,PNHWR0,32.87106772,-96.81892784,3.44043000,10.27500000,3.20040000
6.00000000,PI30R0,32.89476230,-96.45897346,1.33731000,7.17500000,1.98120000
6.00000000,PTWYL0,33.09720677,-96.82956684,0.20955000,4.07500000,0.76200000
6.00000000,PNHWL1,33.02059174,-96.51713740,0.13716000,3.87500000,0.60960000
6.00000000,PI35R0,32.80659571,-96.82361615,0.05924800,3.87500000,0.14812095
7.00000000,P635L0,32.79320944,-96.63012314,27.61861000,15.45360655,5.00000000
7.00000000,PBUSR0,32.98677316,-96.93800074,19.36861000,15.44748725,5.00000000
7.00000000,PBUSL0,32.84961210,-96.56117316,1.23947200,18.00000000,0.23836723
7.00000000,PNHWL0,33.02097327,-96.51713740,14.36861000,15.44378031,5.00000000
7.00000000,PTWYR0,32.77873898,-96.80584208,1.46918300,17.37500000,0.35402222
7.00000000,PNHWR0,32.87117665,-96.81892784,8.11861000,13.77500000,5.00000000
7.00000000,PI30R0,32.89476999,-96.45906867,4.11861000,10.67500000,3.50520000
7.00000000,PTWYL0,33.09723151,-96.82951215,1.77165000,7.57500000,2.28600000
7.00000000,PNHWL1,33.02064312,-96.51713740,1.54686000,7.37500000,2.13360000
7.00000000,PI35R0,32.80662489,-96.82366527,0.20736800,7.37500000,0.14812095
7.00000000,PCENL0,33.17377173,-96.64014136,0.72390000,4.97500000,1.44780000
7.00000000,P635L1,32.79251519,-96.62999856,0.65151000,4.87500000,1.37160000
7.00000000,P635R0,32.91266151,-96.90611150,0.00000000,3.00000000,0.00000000
8.00000000,P635L0,32.79334688,-96.63014780,32.61861000,15.45731695,5.00000000
8.00000000,PBUSR0,32.98671967,-96.93784786,24.36861000,15.45119549,5.00000000
8.00000000,PBUSL0,32.84977389,-96.56117931,1.47783200,18.00000000,0.23836723
8.00000000,PNHWL0,33.02111218,-96.51713740,19.36861000,15.44748725,5.00000000
8.00000000,PTWYR0,32.77890048,-96.80584244,1.82320300,18.00000000,0.35402222
8.00000000,PNHWR0,32.87131232,-96.81892784,13.11861000,15.44285378,5.00000000
8.00000000,PI30R0,32.89473852,-96.45919687,9.11861000,14.17500000,5.00000000
8.00000000,PTWYL0,33.09722684,-96.82941211,5.11861000,11.07500000,5.00000000
8.00000000,PNHWL1,33.02072597,-96.51713740,4.61861000,10.87500000,5.00000000
8.00000000,PI35R0,32.80666126,-96.82375384,0.35548800,10.87500000,0.14812095
8.00000000,PCENL0,33.17378001,-96.64021271,2.97180000,8.47500000,2.97180000
8.00000000,P635L1,32.79257488,-96.63000927,2.82321000,8.37500000,2.89560000
8.00000000,P635R0,32.91268903,-96.90608607,0.80010000,5.07500000,1.52400000
9.00000000,P635L0,32.79348435,-96.63017246,37.61861000,15.46102866,5.00000000
9.00000000,PBUSR0,32.98666617,-96.93769495,29.36861000,15.45490504,5.00000000
9.00000000,PBUSL0,32.84993569,-96.56118546,1.71619200,18.00000000,0.23836723
9.00000000,PNHWL0,33.02125112,-96.51713740,24.36861000,15.45119549,5.00000000
9.00000000,PTWYR0,32.77906236,-96.80584280,2.17722300,18.00000000,0.35402222
9.00000000,PNHWR0,32.87145121,-96.81892784,18.11861000,15.44656039,5.00000000
9.00000000,PI30R0,32.89468952,-96.45934936,14.11861000,15.44359500,5.00000000
9.00000000,PTWYL0,33.09717801,-96.82928703,10.11861000,14.57500000,5.00000000
9.00000000,PNHWL1,33.02084029,-96.51713740,9.61861000,14.37500000,5.00000000
9.00000000,PI35R0,32.80671145,-96.82387605,0.50360800,14.37500000,0.14812095
9.00000000,PCENL0,33.17374789,-96.64031583,7.36861000,11.97500000,5.00000000
9.00000000,P635L1,32.79266570,-96.63002557,7.11861000,11.87500000,5.00000000
9.00000000,P635R0,32.91269524,-96.90601353,3.12420000,8.57500000,3.04800000
9.00000000,PBUSL1,32.84906489,-96.56115236,0.00000000,3.00000000,0.00000000
10.00000000,P635L0,32.79362186,-96.63019714,42.61861000,15.46474168,5.00000000
10.00000000,PBUSR0,32.98661266,-96.93754200,34.36861000,15.45861590,5.00000000
10.00000000,PBUSL0,32.85009748,-96.56119161,1.95455200,18.00000000,0.23836723
10.00000000,PNHWL0,33.02139009,-96.51713740,29.36861000,15.45490504,5.00000000
10.00000000,PTWYR0,32.77922424,-96.80584317,2.53124300,18.00000000,0.35402222
10.00000000,PNHWR0,32.87159015,-96.81892784,23.11861000,15.45026831,5.00000000
10.00000000,PI30R0,32.89463988,-96.45950386,19.11861000,15.44730187,5.00000000
10.00000000,PTWYL0,33.09708650,-96.82916426,15.11861000,15.44433627,5.00000000
10.00000000,PNHWL1,33.02097795,-96.51713740,14.61861000,15.44396563,5.00000000
10.00000000,PI35R0,32.80677545,-96.82403191,0.65172800,17.87500000,0.14812095
10.00000000,PCENL0,33.17366740,-96.64042807,12.36861000,15.44229790,5.00000000
10.00000000,P635L1,32.79278764,-96.63004745,12.11861000,15.37500000,5.00000000
10.00000000,P635R0,32.91266237,-96.90590955,7.61861000,12.07500000,5.00000000
10.00000000,PBUSL1,32.84910133,-96.56115375,0.23836000,5.07500000,0.23836723
10.00000000,P635R1,32.91267476,-96.90610604,0.17145000,3.97500000,0.68580000
11.00000000,P635L0,32.79375940,-96.63022182,47.61861000,15.46845601,5.00000000
11.00000000,PBUSR0,32.98655914,-96.93738901,39.36861000,15.46232807,5.00000000
11.00000000,PBUSL0,32.85025928,-96.56119776,2.19291200,18.00000000,0.23836723
11.00000000,PNHWL0,33.02152910,-96.51713740,34.36861000,15.45861590,5.00000000
11.00000000,PTWYR0,32.77938612,-96.80584353,2.88526300,18.00000000,0.35402222
11.00000000,PNHWR0,32.87172911,-96.81892784,28.11861000,15.45397753,5.00000000
11.00000000,PI30R0,32.89459022,-96.45965840,24.11861000,15.45101005,5.00000000
11.00000000,PTWYL0,33.09696971,-96.82907547,20.11861000,15.44804340,5.00000000
11.00000000,PNHWL1,33.02111685,-96.51713740,19.61861000,15.44767263,5.00000000
11.00000000,PI35R0,32.80684652,-96.82420496,0.79984800,18.00000000,0.14812095
11.00000000,PCENL0,33.17355174,-96.64051899,17.36861000,15.44600432,5.00000000
11.00000000,P635L1,32.79292498,-96.63007209,17.11861000,15.44581896,5.00000000
11.00000000,P635R0,32.91260926,-96.90577469,12.61861000,15.44248319,5.00000000
11.00000000,PBUSL1,32.84916346,-96.56115611,0.47672000,8.57500000,0.23836723
11.00000000,P635R1,32.91270102,-96.90605375,1.65735000,7.47500000,2.20980000
11.00000000,PH12R0,32.86871419,-96.71687014,0.01143000,3.27500000,0.15240000
12.00000000,P635L0,32.79389697,-96.63024650,52.61861000,15.47217165,5.00000000
12.00000000,PBUSR0,32.98650560,-96.93723599,44.36861000,15.46604155,5.00000000
12.00000000,PBUSL0,32.85042107,-96.56120391,2.43127200,18.00000000,0.23836723
12.00000000,PNHWL0,33.02166814,-96.51713740,39.36861000,15.46232807,5.00000000
12.00000000,PTWYR0,32.77954799,-96.80584390,3.23928300,18.00000000,0.35402222
12.00000000,PNHWR0,32.87186811,-96.81892784,33.11861000,15.45768806,5.00000000
12.00000000,PI30R0,32.89454055,-96.45981297,29.11861000,15.45471953,5.00000000
12.00000000,PTWYL0,33.09683699,-96.82902819,25.11861000,15.45175184,5.00000000
12.00000000,PNHWL1,33.02125580,-96.51713740,24.61861000,15.45138094,5.00000000
12.00000000,PI35R0,32.80691758,-96.82437801,0.94796800,18.00000000,0.14812095
12.00000000,PCENL0,33.17342023,-96.64057163,22.36861000,15.44971204,5.00000000
12.00000000,P635L1,32.79306235,-96.63009674,22.11861000,15.44952662,5.00000000
12.00000000,P635R0,32.91255027,-96.90562490,17.61861000,15.44618967,5.00000000
12.00000000,PBUSL1,32.84925706,-96.56115966,0.71508000,12.07500000,0.23836723
12.00000000,P635R1,32.91269944,-96.90595486,4.86861000,10.97500000,5.00000000
12.00000000,PH12R0,32.86874852,-96.71683604,0.96393000,6.77500000,1.67640000
12.00000000,PI35R1,32.80658679,-96.82361215,0.01481200,3.27500000,0.14812095
13.00000000,P635L0,32.79403458,-96.63027119,57.61861000,15.47588860,5.00000000
13.00000000,PBUSR0,32.98645204,-96.93708293,49.36861000,15.46975633,5.00000000
13.00000000,PBUSL0,32.85058287,-96.56121006,2.66963200,18.00000000,0.23836723
13.00000000,PNHWL0,33.02180721,-96.51713740,44.36861000,15.46604155,5.00000000
13.00000000,PTWYR0,32.77970987,-96.80584426,3.59330300,18.00000000,0.35402222
13.00000000,PNHWR0,32.87200714,-96.81892784,38.11861000,15.46139990,5.00000000
13.00000000,PI30R0,32.89449087,-96.45996759,34.11861000,15.45843033,5.00000000
13.00000000,PTWYL0,33.09669831,-96.82902007,30.11861000,15.45546159,5.00000000
13.00000000,PNHWL1,33.02139477,-96.51713740,29.61861000,15.45509055,5.00000000
13.00000000,PI35R0,32.80698864,-96.82455106,1.09608800,18.00000000,0.14812095
13.00000000,PCENL0,33.17328622,-96.64061552,27.36861000,15.45342106,5.00000000
13.00000000,P635L1,32.79319975,-96.63012140,27.11861000,15.45323558,5.00000000
13.00000000,P635R0,32.91249127,-96.90547507,22.61861000,15.44989746,5.00000000
13.00000000,PBUSL1,32.84938211,-96.56116442,0.95344000,15.57500000,0.23836723
13.00000000,P635R1,32.91265698,-96.90582762,9.86861000,14.47500000,5.00000000
13.00000000,PH12R0,32.86876839,-96.71674786,3.44043000,10.27500000,3.20040000
13.00000000,PI35R1,32.80662112,-96.82364623,0.16293200,6.77500000,0.14812095
13.00000000,PH12R1,32.86873034,-96.71685939,0.34671000,4.37500000,0.99060000
13.00000000,PH12R2,32.86871419,-96.71687014,0.01143000,3.27500000,0.15240000
14.00000000,P635L0,32.79417222,-96.63029589,62.61861000,15.47960686,5.00000000
14.00000000,PBUSR0,32.98639848,-96.93692984,54.36861000,15.47347243,5.00000000
14.00000000,PBUSL0,32.85074466,-96.56121621,2.90799200,18.00000000,0.23836723
14.00000000,PNHWL0,33.02194632,-96.51713740,49.36861000,15.46975633,5.00000000
14.00000000,PTWYR0,32.77987175,-96.80584463,3.94732300,18.00000000,0.35402222
14.00000000,PNHWR0,32.87214621,-96.81892784,43.11861000,15.46511305,5.00000000
14.00000000,PI30R0,32.89444118,-96.46012224,39.11861000,15.46214243,5.00000000
14.00000000,PTWYL0,33.09655931,-96.82901747,35.11861000,15.45917264,5.00000000
14.00000000,PNHWL1,33.02153378,-96.51713740,34.61861000,15.45880148,5.00000000
