# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PBUSR0,32.98687099,-96.93858034,0.00000000,3.00000000,0.00000000
1.00000000,PBUSR0,32.98689851,-96.93855488,0.80010000,5.07500000,1.52400000
1.00000000,PH12R0,32.86873669,-96.71684970,0.65151000,4.87500000,1.37160000
1.00000000,PTWYL0,33.09721622,-96.82955486,0.58293000,4.77500000,1.29540000
2.00000000,PBUSR0,32.98690472,-96.93848229,3.12420000,8.57500000,3.04800000
2.00000000,PH12R0,32.86874701,-96.71678007,2.82321000,8.37500000,2.89560000
2.00000000,PTWYL0,33.09722853,-96.82948663,2.67843000,8.27500000,2.81940000
2.00000000,PBUSR1,32.98688572,-96.93857364,0.20955000,4.07500000,0.76200000
3.00000000,PBUSR0,32.98687353,-96.93837734,7.61861000,12.07500000,5.00000000
3.00000000,PH12R0,32.86871788,-96.71667719,7.11861000,11.87500000,5.00000000
3.00000000,PTWYL0,33.09720240,-96.82938347,6.86861000,11.77500000,5.00000000
3.00000000,PBUSR1,32.98691046,-96.93851903,1.77165000,7.57500000,2.28600000
3.00000000,PNHWL0,33.02060703,-96.51713740,0.51816000,4.67500000,1.21920000
3.00000000,PH12R1,32.86872011,-96.71686797,0.08001000,3.67500000,0.45720000
3.00000000,PH12L0,32.78784849,-96.69015956,0.13909600,3.47500000,0.69548575
4.00000000,PBUSR0,32.98682540,-96.93823973,12.61861000,15.44248319,5.00000000
4.00000000,PH12R0,32.86864061,-96.71656351,12.11861000,15.37500000,5.00000000
4.00000000,PTWYL0,33.09712845,-96.82926776,11.86861000,15.27500000,5.00000000
4.00000000,PBUSR1,32.98690579,-96.93841911,5.11861000,11.07500000,5.00000000
4.00000000,PNHWL0,33.02066560,-96.51713740,2.53746000,8.17500000,2.74320000
4.00000000,PH12R1,32.86875041,-96.71682304,1.33731000,7.17500000,1.98120000
4.00000000,PH12L0,32.78789615,-96.69015552,0.83457600,6.97500000,0.69548575
4.00000000,PI30L0,32.77174548,-96.83678684,0.13716000,3.87500000,0.60960000
4.00000000,P635R0,32.91266151,-96.90611150,0.00000000,3.00000000,0.00000000
5.00000000,PBUSR0,32.98677194,-96.93808690,17.61861000,15.44618967,5.00000000
5.00000000,PH12R0,32.86852707,-96.71646918,17.11861000,15.44581896,5.00000000
5.00000000,PTWYL0,33.09701715,-96.82916947,16.86861000,15.44563362,5.00000000
5.00000000,PBUSR1,32.98686370,-96.93829020,10.11861000,14.57500000,5.00000000
5.00000000,PNHWL0,33.02075565,-96.51713740,6.61861000,11.67500000,5.00000000
5.00000000,PH12R1,32.86875810,-96.71672786,4.11861000,10.67500000,3.50520000
5.00000000,PH12L0,32.78797520,-96.69014880,1.53005600,10.47500000,0.69548575
5.00000000,PI30L0,32.77177317,-96.83683668,1.54686000,7.37500000,2.13360000
5.00000000,P635R0,32.91268903,-96.90608607,0.80010000,5.07500000,1.52400000
5.00000000,PI35L0,33.18706927,-97.12694083,0.72390000,4.97500000,1.44780000
5.00000000,PCENR0,32.76811529,-96.78229636,0.49238400,3.87500000,1.23096552
6.00000000,PBUSR0,32.98671847,-96.93793403,22.61861000,15.44989746,5.00000000
6.00000000,PH12R0,32.86839834,-96.71640724,22.11861000,15.44952662,5.00000000
6.00000000,PTWYL0,33.09688754,-96.82911127,21.86861000,15.44934121,5.00000000
6.00000000,PBUSR1,32.98681054,-96.93813824,15.11861000,15.44433627,5.00000000
6.00000000,PNHWL0,33.02087717,-96.51713740,11.61861000,15.17500000,5.00000000
6.00000000,PH12R1,32.86872517,-96.71660042,9.11861000,14.17500000,5.00000000
6.00000000,PH12L0,32.78808565,-96.69013941,2.22553600,13.97500000,0.69548575
6.00000000,PI30L0,32.77177849,-96.83693463,4.61861000,10.87500000,5.00000000
6.00000000,P635R0,32.91269524,-96.90601353,3.12420000,8.57500000,3.04800000
6.00000000,PI35L0,33.18707755,-97.12686946,2.97180000,8.47500000,2.97180000
6.00000000,PCENR0,32.76816351,-96.78231744,1.72334400,7.37500000,1.23096552
7.00000000,PBUSR0,32.98666498,-96.93778113,27.61861000,15.45360655,5.00000000
7.00000000,PH12R0,32.86826845,-96.71634844,27.11861000,15.45323558,5.00000000
7.00000000,PTWYL0,33.09674949,-96.82909606,26.86861000,15.45305010,5.00000000
7.00000000,PBUSR1,32.98675706,-96.93798539,20.11861000,15.44804340,5.00000000
7.00000000,PNHWL0,33.02101601,-96.51713740,16.61861000,15.44544827,5.00000000
7.00000000,PH12R1,32.86864843,-96.71646580,14.11861000,15.44359500,5.00000000
7.00000000,PH12L0,32.78822749,-96.69012736,2.92101600,17.47500000,0.69548575
7.00000000,PI30L0,32.77177813,-96.83707060,9.61861000,14.37500000,5.00000000
7.00000000,P635R0,32.91266237,-96.90590955,7.61861000,12.07500000,5.00000000
7.00000000,PI35L0,33.18704543,-97.12676633,7.36861000,11.97500000,5.00000000
7.00000000,PCENR0,32.76824128,-96.78235143,2.95430400,10.87500000,1.23096552
8.00000000,PBUSR0,32.98661148,-96.93762818,32.61861000,15.45731695,5.00000000
8.00000000,PH12R0,32.86813853,-96.71628964,32.11861000,15.45694585,5.00000000
8.00000000,PTWYL0,33.09661052,-96.82909343,31.86861000,15.45676031,5.00000000
8.00000000,PBUSR1,32.98670358,-96.93783251,25.11861000,15.45175184,5.00000000
8.00000000,PNHWL0,33.02115494,-96.51713740,21.61861000,15.44915579,5.00000000
8.00000000,PH12R1,32.86854239,-96.71635980,19.11861000,15.44730187,5.00000000
8.00000000,PH12L0,32.78838872,-96.69011366,3.61649600,18.00000000,0.69548575
8.00000000,PI30L0,32.77177770,-96.83723431,14.61861000,15.44396563,5.00000000
8.00000000,P635R0,32.91260926,-96.90577469,12.61861000,15.44248319,5.00000000
8.00000000,PI35L0,33.18696494,-97.12665407,12.36861000,15.44229790,5.00000000
8.00000000,PCENR0,32.76834858,-96.78239833,4.18526400,14.37500000,1.23096552
8.00000000,PH12R2,32.86873170,-96.71685767,0.40005000,4.47500000,1.06680000
8.00000000,PBUSR2,32.98687529,-96.93857963,0.02286000,3.37500000,0.22860000
9.00000000,PBUSR0,32.98655797,-96.93747520,37.61861000,15.46102866,5.00000000
9.00000000,PH12R0,32.86800858,-96.71623081,37.11861000,15.46065743,5.00000000
9.00000000,PTWYL0,33.09647151,-96.82909079,36.86861000,15.46047182,5.00000000
9.00000000,PBUSR1,32.98665008,-96.93767959,30.11861000,15.45546159,5.00000000
9.00000000,PNHWL0,33.02129389,-96.51713740,26.61861000,15.45286463,5.00000000
9.00000000,PH12R1,32.86841652,-96.71629059,24.11861000,15.45101005,5.00000000
9.00000000,PH12L0,32.78855019,-96.69009994,4.31197600,18.00000000,0.69548575
9.00000000,PI30L0,32.77177727,-96.83739951,19.61861000,15.44767263,5.00000000
9.00000000,P635R0,32.91255027,-96.90562490,17.61861000,15.44618967,5.00000000
9.00000000,PI35L0,33.18685107,-97.12655942,17.36861000,15.44600432,5.00000000
9.00000000,PCENR0,32.76848543,-96.78245815,5.41622400,17.87500000,1.23096552
9.00000000,PH12R2,32.86874970,-96.71679488,2.26695000,7.97500000,2.59080000
9.00000000,PBUSR2,32.98690878,-96.93854267,1.05156000,6.87500000,1.75260000
10.00000000,PBUSR0,32.98650445,-96.93732219,42.61861000,15.46474168,5.00000000
10.00000000,PH12R0,32.86787860,-96.71617198,42.11861000,15.46437032,5.00000000
10.00000000,PTWYL0,33.09633247,-96.82908815,41.86861000,15.46418464,5.00000000
10.00000000,PBUSR1,32.98659657,-96.93752663,35.11861000,15.45917264,5.00000000
10.00000000,PNHWL0,33.02143288,-96.51713740,31.61861000,15.45657477,5.00000000
10.00000000,PH12R1,32.86828657,-96.71623196,29.11861000,15.45471953,5.00000000
10.00000000,PH12L0,32.78871166,-96.69008622,5.00745600,18.00000000,0.69548575
10.00000000,PI30L0,32.77177683,-96.83756475,24.61861000,15.45138094,5.00000000
10.00000000,P635R0,32.91249127,-96.90547507,22.61861000,15.44989746,5.00000000
10.00000000,PI35L0,33.18673361,-97.12647078,22.36861000,15.44971204,5.00000000
10.00000000,PCENR0,32.76863737,-96.78252457,6.64718400,18.00000000,1.23096552
