# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PCENL0,33.17374526,-96.64011822,0.00000000,3.00000000,0.00000000
1.00000000,PCENL0,33.17377278,-96.64014373,0.80010000,5.07500000,1.52400000
2.00000000,PCENL0,33.17377899,-96.64021648,3.12420000,8.57500000,3.04800000
2.00000000,PI35L0,33.18705457,-97.12695960,0.13716000,3.87500000,0.60960000
2.00000000,PNHWR0,32.87094142,-96.81892784,0.00000000,3.00000000,0.00000000
3.00000000,PCENL0,33.17374391,-96.64031938,7.61861000,12.07500000,5.00000000
3.00000000,PI35L0,33.18708226,-97.12690952,1.54686000,7.37500000,2.13360000
3.00000000,PNHWR0,32.87097788,-96.81892784,0.80010000,5.07500000,1.52400000
3.00000000,PI30L0,32.77175539,-96.83679712,0.45720000,4.57500000,1.14300000
4.00000000,PCENL0,33.17366027,-96.64042968,12.61861000,15.44248319,5.00000000
4.00000000,PI35L0,33.18708377,-97.12681141,4.61861000,10.87500000,5.00000000
4.00000000,PNHWR0,32.87104004,-96.81892784,3.12420000,8.57500000,3.04800000
4.00000000,PI30L0,32.77177154,-96.83686169,2.40030000,8.07500000,2.66700000
4.00000000,P635L0,32.79248495,-96.62999316,0.00381000,3.17500000,0.07620000
5.00000000,PCENL0,33.17354261,-96.64051686,17.61861000,15.44618967,5.00000000
5.00000000,PI35L0,33.18704276,-97.12668457,9.61861000,14.37500000,5.00000000
5.00000000,PNHWR0,32.87113368,-96.81892784,7.61861000,12.07500000,5.00000000
5.00000000,PI30L0,32.77177129,-96.83696771,6.36861000,11.57500000,5.00000000
5.00000000,P635L0,32.79252953,-96.63000112,0.88011000,6.67500000,1.60020000
5.00000000,PNHWL0,33.02061351,-96.51713740,0.72390000,4.97500000,1.44780000
6.00000000,PCENL0,33.17341036,-96.64056705,22.61861000,15.44989746,5.00000000
6.00000000,PI35L0,33.18695829,-97.12655536,14.61861000,15.44396563,5.00000000
6.00000000,PNHWR0,32.87125874,-96.81892784,12.61861000,15.44248319,5.00000000
6.00000000,PI30L0,32.77177093,-96.83711116,11.36861000,15.07500000,5.00000000
6.00000000,P635L0,32.79260523,-96.63001470,3.28041000,10.17500000,3.12420000
6.00000000,PNHWL0,33.02067477,-96.51713740,2.97180000,8.47500000,2.97180000
7.00000000,PCENL0,33.17327634,-96.64061094,27.61861000,15.45360655,5.00000000
7.00000000,PI35L0,33.18684716,-97.12645642,19.61861000,15.44767263,5.00000000
7.00000000,PNHWR0,32.87139764,-96.81892784,17.61861000,15.44618967,5.00000000
7.00000000,PI30L0,32.77177051,-96.83727623,16.36861000,15.44526293,5.00000000
7.00000000,P635L0,32.79271205,-96.63003387,7.86861000,13.67500000,5.00000000
7.00000000,PNHWL0,33.02076752,-96.51713740,7.36861000,11.97500000,5.00000000
8.00000000,PCENL0,33.17314229,-96.64065485,32.61861000,15.45731695,5.00000000
8.00000000,PI35L0,33.18672968,-97.12636779,24.61861000,15.45138094,5.00000000
8.00000000,PNHWR0,32.87153657,-96.81892784,22.61861000,15.44989746,5.00000000
8.00000000,PI30L0,32.77177009,-96.83744144,21.36861000,15.44897039,5.00000000
8.00000000,P635L0,32.79284580,-96.63005787,12.86861000,15.44266848,5.00000000
8.00000000,PNHWL0,33.02089172,-96.51713740,12.36861000,15.44229790,5.00000000
9.00000000,PCENL0,33.17300821,-96.64069876,37.61861000,15.46102866,5.00000000
9.00000000,PI35L0,33.18661216,-97.12627914,29.61861000,15.45509055,5.00000000
