# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,P635R0,32.91266151,-96.90611150,0.00000000,3.00000000,0.00000000
1.00000000,P635R0,32.91268903,-96.90608607,0.80010000,5.07500000,1.52400000
1.00000000,PI30R0,32.89472901,-96.45892719,0.03810000,3.47500000,0.30480000
1.00000000,PBUSR0,32.98687384,-96.93857999,0.01143000,3.27500000,0.15240000
2.00000000,P635R0,32.91269524,-96.90601353,3.12420000,8.57500000,3.04800000
2.00000000,PI30R0,32.89476154,-96.45896685,1.14300000,6.97500000,1.82880000
2.00000000,PBUSR0,32.98690817,-96.93854584,0.96393000,6.77500000,1.67640000
2.00000000,PNHWR0,32.87097127,-96.81892784,0.58293000,4.77500000,1.29540000
2.00000000,PNHWR1,32.87095049,-96.81892784,0.08001000,3.67500000,0.45720000
3.00000000,P635R0,32.91266237,-96.90590955,7.61861000,12.07500000,5.00000000
3.00000000,PI30R0,32.89477535,-96.45905888,3.77190000,10.47500000,3.35280000
3.00000000,PBUSR0,32.98692804,-96.93845754,3.44043000,10.27500000,3.20040000
3.00000000,PNHWR0,32.87103073,-96.81892784,2.67843000,8.27500000,2.81940000
3.00000000,PNHWR1,32.87100007,-96.81892784,1.33731000,7.17500000,1.98120000
3.00000000,PCENL0,33.17376287,-96.64012776,0.29718000,4.27500000,0.91440000
3.00000000,PTWYL0,33.09720822,-96.82956548,0.25146000,4.17500000,0.83820000
4.00000000,P635R0,32.91260926,-96.90577469,12.61861000,15.44248319,5.00000000
4.00000000,PI30R0,32.89475085,-96.45918683,8.61861000,13.97500000,5.00000000
4.00000000,PBUSR0,32.98691213,-96.93832974,8.11861000,13.77500000,5.00000000
4.00000000,PNHWR0,32.87112168,-96.81892784,6.86861000,11.77500000,5.00000000
4.00000000,PNHWR1,32.87108112,-96.81892784,4.11861000,10.67500000,3.50520000
4.00000000,PCENL0,33.17378437,-96.64018681,2.01168000,7.77500000,2.43840000
4.00000000,PTWYL0,33.09723138,-96.82950860,1.88976000,7.67500000,2.36220000
4.00000000,PI30L0,32.77173513,-96.83678261,0.00381000,3.17500000,0.07620000
5.00000000,P635R0,32.91255027,-96.90562490,17.61861000,15.44618967,5.00000000
5.00000000,PI30R0,32.89470209,-96.45933857,13.61861000,15.44322438,5.00000000
5.00000000,PBUSR0,32.98686145,-96.93817976,13.11861000,15.44285378,5.00000000
5.00000000,PNHWR0,32.87124410,-96.81892784,11.86861000,15.27500000,5.00000000
5.00000000,PNHWR1,32.87119365,-96.81892784,9.11861000,14.17500000,5.00000000
5.00000000,PCENL0,33.17377351,-96.64028844,5.61861000,11.27500000,5.00000000
5.00000000,PTWYL0,33.09722361,-96.82940774,5.36861000,11.17500000,5.00000000
5.00000000,PI30L0,32.77177020,-96.83681380,0.88011000,6.67500000,1.60020000
6.00000000,P635R0,32.91249127,-96.90547507,22.61861000,15.44989746,5.00000000
6.00000000,PI30R0,32.89465244,-96.45949307,18.61861000,15.44693112,5.00000000
6.00000000,PBUSR0,32.98680797,-96.93802693,18.11861000,15.44656039,5.00000000
6.00000000,PNHWR0,32.87138299,-96.81892784,16.86861000,15.44563362,5.00000000
6.00000000,PNHWR1,32.87133074,-96.81892784,14.11861000,15.44359500,5.00000000
6.00000000,PCENL0,33.17371716,-96.64041150,10.61861000,14.77500000,5.00000000
6.00000000,PTWYL0,33.09717098,-96.82928367,10.36861000,14.67500000,5.00000000
6.00000000,PI30L0,32.77179304,-96.83689972,3.28041000,10.17500000,3.12420000
6.00000000,PBUSR1,32.98687241,-96.93858022,0.00381000,3.17500000,0.07620000
7.00000000,P635R0,32.91243226,-96.90532521,27.61861000,15.45360655,5.00000000
7.00000000,PI30R0,32.89460278,-96.45964760,23.61861000,15.45063917,5.00000000
7.00000000,PBUSR0,32.98675448,-96.93787407,23.11861000,15.45026831,5.00000000
7.00000000,PNHWR0,32.87152191,-96.81892784,21.86861000,15.44934121,5.00000000
7.00000000,PNHWR1,32.87146964,-96.81892784,19.11861000,15.44730187,5.00000000
7.00000000,PCENL0,33.17361924,-96.64052770,15.61861000,15.44470692,5.00000000
7.00000000,PTWYL0,33.09707619,-96.82916420,15.36861000,15.44452159,5.00000000
7.00000000,PI30L0,32.77179366,-96.83702817,7.86861000,13.67500000,5.00000000
7.00000000,PBUSR1,32.98690748,-96.93854895,0.88011000,6.67500000,1.60020000
