# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PI30L0,32.77173371,-96.83678249,0.00000000,3.00000000,0.00000000
1.00000000,PI30L0,32.77176123,-96.83680788,0.80010000,5.07500000,1.52400000
2.00000000,PI30L0,32.77176920,-96.83688042,3.12420000,8.57500000,3.04800000
3.00000000,PI30L0,32.77176892,-96.83699179,7.61861000,12.07500000,5.00000000
3.00000000,P635L0,32.79250496,-96.62999673,0.34671000,4.37500000,0.99060000
3.00000000,PNHWR0,32.87094285,-96.81892784,0.00381000,3.17500000,0.07620000
4.00000000,PI30L0,32.77176855,-96.83714052,12.61861000,15.44248319,5.00000000
4.00000000,P635L0,32.79256021,-96.63000664,2.13741000,7.87500000,2.51460000
4.00000000,PNHWR0,32.87098793,-96.81892784,0.88011000,6.67500000,1.60020000
4.00000000,PTWYR0,32.77837799,-96.80584126,0.21241200,4.27500000,0.35402222
5.00000000,PI30L0,32.77176814,-96.83730571,17.61861000,15.44618967,5.00000000
5.00000000,P635L0,32.79264658,-96.63002214,5.86861000,11.37500000,5.00000000
5.00000000,PNHWR0,32.87106448,-96.81892784,3.28041000,10.17500000,3.12420000
5.00000000,PTWYR0,32.77843296,-96.80584139,0.56643200,7.77500000,0.35402222
5.00000000,PTWYL0,33.09721372,-96.82955886,0.45720000,4.57500000,1.14300000
6.00000000,PI30L0,32.77176773,-96.83747093,22.61861000,15.44989746,5.00000000
6.00000000,P635L0,32.79276407,-96.63004322,10.86861000,14.87500000,5.00000000
6.00000000,PNHWR0,32.87117251,-96.81892784,7.86861000,13.67500000,5.00000000
6.00000000,PTWYR0,32.77851941,-96.80584158,0.92045200,11.27500000,0.35402222
6.00000000,PTWYL0,33.09722987,-96.82949405,2.40030000,8.07500000,2.66700000
7.00000000,PI30L0,32.77176732,-96.83763620,27.61861000,15.45360655,5.00000000
7.00000000,P635L0,32.79290111,-96.63006781,15.86861000,15.44489225,5.00000000
7.00000000,PNHWR0,32.87130777,-96.81892784,12.86861000,15.44266848,5.00000000
7.00000000,PTWYR0,32.77863733,-96.80584185,1.27447200,14.77500000,0.35402222
7.00000000,PTWYL0,33.09720981,-96.82939120,6.36861000,11.57500000,5.00000000
7.00000000,PCENL0,33.17374668,-96.64011834,0.00381000,3.17500000,0.07620000
8.00000000,PI30L0,32.77176690,-96.83780151,32.61861000,15.45731695,5.00000000
8.00000000,P635L0,32.79303848,-96.63009246,20.86861000,15.44859958,5.00000000
8.00000000,PNHWR0,32.87144666,-96.81892784,17.86861000,15.44637503,5.00000000
8.00000000,PTWYR0,32.77878656,-96.80584218,1.62849200,18.00000000,0.35402222
8.00000000,PTWYL0,33.09714269,-96.82927229,11.36861000,15.07500000,5.00000000
8.00000000,PCENL0,33.17378175,-96.64014967,0.88011000,6.67500000,1.60020000
9.00000000,PI30L0,32.77176649,-96.83796685,37.61861000,15.46102866,5.00000000
9.00000000,P635L0,32.79317587,-96.63011711,25.86861000,15.45230822,5.00000000
9.00000000,PNHWR0,32.87158559,-96.81892784,22.86861000,15.45008288,5.00000000
9.00000000,PTWYR0,32.77894844,-96.80584255,1.98251200,18.00000000,0.35402222
9.00000000,PTWYL0,33.09703630,-96.82916671,16.36861000,15.44526293,5.00000000
9.00000000,PCENL0,33.17380459,-96.64023599,3.28041000,10.17500000,3.12420000
9.00000000,PTWYL1,33.09721851,-96.82955042,0.72390000,4.97500000,1.44780000
9.00000000,PI30L1,32.77174248,-96.83678501,0.08001000,3.67500000,0.45720000
10.00000000,PI30L0,32.77176608,-96.83813224,42.61861000,15.46474168,5.00000000
10.00000000,P635L0,32.79331330,-96.63014177,30.86861000,15.45601816,5.00000000
10.00000000,PNHWR0,32.87172456,-96.81892784,27.86861000,15.45379204,5.00000000
10.00000000,PTWYR0,32.77911032,-96.80584291,2.33653200,18.00000000,0.35402222
10.00000000,PTWYL0,33.09690966,-96.82909984,21.36861000,15.44897039,5.00000000
10.00000000,PCENL0,33.17379311,-96.64036365,7.86861000,13.67500000,5.00000000
10.00000000,PTWYL1,33.09722679,-96.82947913,2.97180000,8.47500000,2.97180000
10.00000000,PI30L1,32.77177278,-96.83682989,1.33731000,7.17500000,1.98120000
10.00000000,PH12R0,32.86873669,-96.71684970,0.65151000,4.87500000,1.37160000
11.00000000,PI30L0,32.77176566,-96.83829766,47.61861000,15.46845601,5.00000000
11.00000000,P635L0,32.79345076,-96.63016644,35.86861000,15.45972941,5.00000000
11.00000000,PNHWR0,32.87186355,-96.81892784,32.86861000,15.45750251,5.00000000
11.00000000,PTWYR0,32.77927219,-96.80584328,2.69055200,18.00000000,0.35402222
11.00000000,PTWYL0,33.09677250,-96.82907678,26.36861000,15.45267915,5.00000000
11.00000000,PCENL0,33.17373875,-96.64051105,12.86861000,15.44266848,5.00000000
11.00000000,PTWYL1,33.09719467,-96.82937610,7.36861000,11.97500000,5.00000000
11.00000000,PI30L1,32.77178182,-96.83692503,4.11861000,10.67500000,3.50520000
11.00000000,PH12R0,32.86874701,-96.71678007,2.82321000,8.37500000,2.89560000
11.00000000,PI35R0,32.80658394,-96.82361180,0.00000000,3.00000000,0.00000000
