# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PI30L0,32.77173371,-96.83678249,0.00000000,3.00000000,0.00000000
1.00000000,PI30L0,32.77176123,-96.83680788,0.80010000,5.07500000,1.52400000
2.00000000,PI30L0,32.77176920,-96.83688042,3.12420000,8.57500000,3.04800000
2.00000000,PH12R0,32.86873552,-96.71685186,0.58293000,4.77500000,1.29540000
2.00000000,PCENR0,32.76811694,-96.78229708,0.55393200,3.97500000,1.23096552
3.00000000,PI30L0,32.77176892,-96.83699179,7.61861000,12.07500000,5.00000000
3.00000000,PH12R0,32.86874783,-96.71678380,2.67843000,8.27500000,2.81940000
3.00000000,PCENR0,32.76816600,-96.78231853,1.78489200,7.47500000,1.23096552
3.00000000,PBUSL0,32.84907733,-96.56115283,0.09534400,3.87500000,0.23836723
4.00000000,PI30L0,32.77176855,-96.83714052,12.61861000,15.44248319,5.00000000
4.00000000,PH12R0,32.86872170,-96.71668091,6.86861000,11.77500000,5.00000000
4.00000000,PCENR0,32.76824461,-96.78235289,3.01585200,10.97500000,1.23096552
4.00000000,PBUSL0,32.84912868,-96.56115478,0.33370400,7.37500000,0.23836723
4.00000000,PCENL0,33.17376562,-96.64013108,0.40005000,4.47500000,1.06680000
5.00000000,PI30L0,32.77176814,-96.83730571,17.61861000,15.44618967,5.00000000
5.00000000,PH12R0,32.86864775,-96.71656550,11.86861000,15.27500000,5.00000000
5.00000000,PCENR0,32.76835276,-96.78240016,4.24681200,14.47500000,1.23096552
5.00000000,PBUSL0,32.84921148,-96.56115793,0.57206400,10.87500000,0.23836723
5.00000000,PCENL0,33.17378362,-96.64019410,2.26695000,7.97500000,2.59080000
6.00000000,PI30L0,32.77176773,-96.83747093,22.61861000,15.44989746,5.00000000
6.00000000,PH12R0,32.86853645,-96.71646747,16.86861000,15.44563362,5.00000000
6.00000000,PCENR0,32.76849046,-96.78246035,5.47777200,17.97500000,1.23096552
6.00000000,PBUSL0,32.84932575,-96.56116228,0.81042400,14.37500000,0.23836723
6.00000000,PCENL0,33.17376661,-96.64029672,6.11861000,11.47500000,5.00000000
7.00000000,PI30L0,32.77176732,-96.83763620,27.61861000,15.45360655,5.00000000
7.00000000,PH12R0,32.86840841,-96.71640370,21.86861000,15.44934121,5.00000000
7.00000000,PCENR0,32.76864240,-96.78252676,6.70873200,18.00000000,1.23096552
7.00000000,PBUSL0,32.84947148,-96.56116782,1.04878400,17.87500000,0.23836723
7.00000000,PCENL0,33.17370301,-96.64041719,11.11861000,14.97500000,5.00000000
8.00000000,PI30L0,32.77176690,-96.83780151,32.61861000,15.45731695,5.00000000
8.00000000,PH12R0,32.86827852,-96.71634492,26.86861000,15.45305010,5.00000000
8.00000000,PCENR0,32.76879434,-96.78259318,7.93969200,18.00000000,1.23096552
8.00000000,PBUSL0,32.84963328,-96.56117397,1.28714400,18.00000000,0.23836723
8.00000000,PCENL0,33.17359929,-96.64052642,16.11861000,15.44507759,5.00000000
9.00000000,PI30L0,32.77176649,-96.83796685,37.61861000,15.46102866,5.00000000
9.00000000,PH12R0,32.86814860,-96.71628612,31.86861000,15.45676031,5.00000000
9.00000000,PCENR0,32.76894628,-96.78265959,9.17065200,18.00000000,1.23096552
9.00000000,PBUSL0,32.84979507,-96.56118012,1.52550400,18.00000000,0.23836723
9.00000000,PCENL0,33.17347434,-96.64059772,21.11861000,15.44878498,5.00000000
9.00000000,PBUSL1,32.84909054,-96.56115334,0.17877000,4.57500000,0.23836723
9.00000000,PCOLL0,33.02202009,-96.99357290,0.29718000,4.27500000,0.91440000
9.00000000,PH12L0,32.78784549,-96.69015982,0.06954800,3.27500000,0.69548575
10.00000000,PI30L0,32.77176608,-96.83813224,42.61861000,15.46474168,5.00000000
10.00000000,PH12R0,32.86801864,-96.71622731,36.86861000,15.46047182,5.00000000
10.00000000,PCENR0,32.76909822,-96.78272601,10.40161200,18.00000000,1.23096552
10.00000000,PBUSL0,32.84995687,-96.56118627,1.76386400,18.00000000,0.23836723
10.00000000,PCENL0,33.17334044,-96.64064205,26.11861000,15.45249369,5.00000000
10.00000000,PBUSL1,32.84914818,-96.56115553,0.41713000,8.07500000,0.23836723
10.00000000,PCOLL0,33.02204634,-96.99351582,2.01168000,7.77500000,2.43840000
10.00000000,PH12L0,32.78789135,-96.69015592,0.76502800,6.77500000,0.69548575
10.00000000,PNHWR0,32.87097342,-96.81892784,0.65151000,4.87500000,1.37160000
10.00000000,PI35R0,32.80659719,-96.82361725,0.06665400,3.97500000,0.14812095
11.00000000,PI30L0,32.77176566,-96.83829766,47.61861000,15.46845601,5.00000000
11.00000000,PH12R0,32.86788866,-96.71616849,41.86861000,15.46418464,5.00000000
11.00000000,PCENR0,32.76925016,-96.78279243,11.63257200,18.00000000,1.23096552
11.00000000,PBUSL0,32.85011866,-96.56119242,2.00222400,18.00000000,0.23836723
11.00000000,PCENL0,33.17320639,-96.64068593,31.11861000,15.45620369,5.00000000
11.00000000,PBUSL1,32.84923728,-96.56115891,0.65549000,11.57500000,0.23836723
11.00000000,PCOLL0,33.02208177,-96.99342178,5.61861000,11.27500000,5.00000000
