# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PNHWL0,33.02057930,-96.51713740,0.00000000,3.00000000,0.00000000
1.00000000,PNHWL0,33.02061576,-96.51713740,0.80010000,5.07500000,1.52400000
1.00000000,PNHWR0,32.87094142,-96.81892784,0.00000000,3.00000000,0.00000000
2.00000000,PNHWL0,33.02067792,-96.51713740,3.12420000,8.57500000,3.04800000
2.00000000,PNHWR0,32.87097788,-96.81892784,0.80010000,5.07500000,1.52400000
3.00000000,PNHWL0,33.02077156,-96.51713740,7.61861000,12.07500000,5.00000000
3.00000000,PNHWR0,32.87104004,-96.81892784,3.12420000,8.57500000,3.04800000
3.00000000,PNHWL1,33.02060096,-96.51713740,0.34671000,4.37500000,0.99060000
4.00000000,PNHWL0,33.02089662,-96.51713740,12.61861000,15.44248319,5.00000000
4.00000000,PNHWR0,32.87113368,-96.81892784,7.61861000,12.07500000,5.00000000
4.00000000,PNHWL1,33.02065683,-96.51713740,2.13741000,7.87500000,2.51460000
4.00000000,PI35L0,33.18706448,-97.12694927,0.45720000,4.57500000,1.14300000
4.00000000,PH12L0,32.78785334,-96.69015915,0.24341800,3.77500000,0.69548575
5.00000000,PNHWL0,33.02103552,-96.51713740,17.61861000,15.44618967,5.00000000
5.00000000,PNHWR0,32.87125874,-96.81892784,12.61861000,15.44248319,5.00000000
5.00000000,PNHWL1,33.02074418,-96.51713740,5.86861000,11.37500000,5.00000000
5.00000000,PI35L0,33.18708063,-97.12688440,2.40030000,8.07500000,2.66700000
5.00000000,PH12L0,32.78790368,-96.69015488,0.93889800,7.27500000,0.69548575
5.00000000,PH12R0,32.86872011,-96.71686797,0.08001000,3.67500000,0.45720000
6.00000000,PNHWL0,33.02117445,-96.51713740,22.61861000,15.44989746,5.00000000
6.00000000,PNHWR0,32.87139764,-96.81892784,17.61861000,15.44618967,5.00000000
6.00000000,PNHWL1,33.02086300,-96.51713740,10.86861000,14.87500000,5.00000000
6.00000000,PI35L0,33.18706057,-97.12678144,6.36861000,11.57500000,5.00000000
6.00000000,PH12L0,32.78798543,-96.69014793,1.63437800,10.77500000,0.69548575
6.00000000,PH12R0,32.86875041,-96.71682304,1.33731000,7.17500000,1.98120000
6.00000000,PTWYR0,32.77839247,-96.80584130,0.33631900,4.97500000,0.35402222
7.00000000,PNHWL0,33.02131341,-96.51713740,27.61861000,15.45360655,5.00000000
