# 
# simt, id, lat, lon, alt, tas, vs
0.00000000,PCOLL0,33.02200248,-96.99358243,0.00000000,3.00000000,0.00000000
1.00000000,PCOLL0,33.02203000,-96.99355696,0.80010000,5.07500000,1.52400000
2.00000000,PCOLL0,33.02205553,-96.99348937,3.12420000,8.57500000,3.04800000
2.00000000,PI35L0,33.18706698,-97.12694527,0.58293000,4.77500000,1.29540000
3.00000000,PCOLL0,33.02209392,-96.99338750,7.61861000,12.07500000,5.00000000
3.00000000,PI35L0,33.18707929,-97.12687697,2.67843000,8.27500000,2.81940000
4.00000000,PCOLL0,33.02214518,-96.99325145,12.61861000,15.44248319,5.00000000
4.00000000,PI35L0,33.18705316,-97.12677371,6.86861000,11.77500000,5.00000000
4.00000000,PH12R0,32.86873302,-96.71685585,0.45720000,4.57500000,1.14300000
5.00000000,PCOLL0,33.02220212,-96.99310035,17.61861000,15.44618967,5.00000000
5.00000000,PI35L0,33.18697921,-97.12665787,11.86861000,15.27500000,5.00000000
5.00000000,PH12R0,32.86874917,-96.71679121,2.40030000,8.07500000,2.66700000
5.00000000,PBUSR0,32.98689517,-96.93856168,0.58293000,4.77500000,1.29540000
5.00000000,PI30L0,32.77175539,-96.83679712,0.45720000,4.57500000,1.14300000
6.00000000,PCOLL0,33.02225907,-96.99294922,22.61861000,15.44989746,5.00000000
6.00000000,PI35L0,33.18686845,-97.12655841,16.86861000,15.44563362,5.00000000
6.00000000,PH12R0,32.86872911,-96.71668862,6.36861000,11.57500000,5.00000000
6.00000000,PBUSR0,32.98690748,-96.93849353,2.67843000,8.27500000,2.81940000
6.00000000,PI30L0,32.77177154,-96.83686169,2.40030000,8.07500000,2.66700000
6.00000000,PBUSR1,32.98687826,-96.93857855,0.05715000,3.57500000,0.38100000
7.00000000,PCOLL0,33.02231603,-96.99279805,27.61861000,15.45360655,5.00000000
7.00000000,PI35L0,33.18675099,-97.12646977,21.86861000,15.44934121,5.00000000
7.00000000,PH12R0,32.86866199,-96.71657002,11.36861000,15.07500000,5.00000000
7.00000000,PBUSR0,32.98688231,-96.93839000,6.86861000,11.77500000,5.00000000
